cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
medical,3,2020-04-08 04:50:00,6.655466,6.267953,4.798759,8.536396,4.821936,8.120222,5.219284,7.742603,5.963464,7.249139, 4.481478, 4.922992, 5.058792, 5.248835, 5.306628, 5.445191, 5.560882, 5.662221, 5.835364, 5.889093, 5.984990, 6.058677, 6.084085, 6.157505, 6.192124, 6.233074, 6.266370, 6.383065, 6.450563, 6.526938, 6.584491, 6.636667, 6.678693, 6.805065, 6.861953, 6.905771, 6.931597, 7.019743, 7.121626, 7.216883, 7.272466, 7.357419, 7.447336, 7.483461, 7.670282, 7.921097, 8.084447, 8.223451, 8.376423, 8.997303,10.007971,2020-04-08 04:50:00
medical,3,2020-04-06 17:50:00,2.893604,3.003609,2.041970,3.754174,2.160771,3.493261,2.367446,3.365944,2.481503,3.026029,1.848304,2.130284,2.240488,2.310383,2.393430,2.452529,2.481294,2.500248,2.534734,2.558038,2.593422,2.618582,2.651562,2.673497,2.697834,2.718192,2.737859,2.745959,2.771147,2.792755,2.844014,2.870703,2.893420,2.938036,2.981293,3.010006,3.025698,3.068603,3.101185,3.153675,3.191831,3.215983,3.241165,3.267878,3.325571,3.347763,3.409601,3.464091,3.585479,3.875314,4.682913,2020-04-06 17:50:00
medical,3,2020-04-06 22:10:00,4.570333,4.920945,2.208596,7.152464,2.535888,6.486793,2.538967,5.586775,3.628879,5.293835, 2.208596, 2.585106, 2.658117, 2.877212, 2.977871, 3.100479, 3.194473, 3.301809, 3.334763, 3.402251, 3.588400, 3.689589, 3.796048, 3.866056, 3.920585, 3.967993, 4.046325, 4.140443, 4.215994, 4.328546, 4.385182, 4.591056, 4.629654, 4.723049, 4.769491, 4.856154, 4.923607, 5.017018, 5.136463, 5.216410, 5.264766, 5.410365, 5.561723, 5.598628, 5.868133, 5.981517, 6.217183, 6.524608, 7.079742, 7.730364,11.888414,2020-04-06 22:10:00
medical,3,2020-04-07 08:10:00,6.389719,6.770283,4.716754,8.601843,4.716754,7.809568,5.029011,7.479679,5.536103,6.912628,3.556385,4.742941,4.950074,5.093566,5.178911,5.278553,5.310791,5.345211,5.445893,5.532916,5.592698,5.629687,5.722991,5.844517,5.896585,5.956757,6.028667,6.122321,6.218628,6.312484,6.394233,6.490931,6.571551,6.615793,6.663703,6.714924,6.776287,6.825874,6.879778,6.905265,7.051811,7.099825,7.210700,7.286027,7.434360,7.561614,7.697092,7.818925,8.188947,8.606260,9.162751,2020-04-07 08:10:00
medical,3,2020-04-06 17:55:00,2.339646,2.282566,1.654801,3.039282,1.807532,2.934086,1.807532,2.676446,2.062040,2.493369,1.266216,1.655667,1.805118,1.852890,1.887301,1.966647,2.003669,2.049797,2.071095,2.083694,2.109990,2.137397,2.154439,2.173792,2.190547,2.218742,2.249641,2.272078,2.282290,2.295154,2.307938,2.331687,2.354907,2.389193,2.417233,2.447116,2.462516,2.489238,2.519808,2.539411,2.562089,2.601696,2.630130,2.641876,2.675701,2.723765,2.766297,2.857689,2.931628,3.040753,3.671846,2020-04-06 17:55:00
medical,3,2020-04-07 18:50:00,7.487322,7.886819, 4.900139,10.311060,5.033564,9.459678,5.938148,9.459678,6.194741,8.074326, 4.329153, 5.030987, 5.292734, 5.516856, 5.781003, 5.934422, 6.055207, 6.175734, 6.228282, 6.363851, 6.390323, 6.472898, 6.519896, 6.618315, 6.711372, 6.914267, 7.006739, 7.161778, 7.323149, 7.413061, 7.443190, 7.532829, 7.620637, 7.736534, 7.850144, 7.927305, 7.987713, 8.060385, 8.158861, 8.322769, 8.457156, 8.636464, 8.755260, 8.898943, 8.985561, 9.224550, 9.304379, 9.440396, 9.878517,10.579908,10.987029,2020-04-07 18:50:00
medical,3,2020-04-06 22:20:00,6.20358,6.016488,4.131901,8.483697,4.131901,7.847506,4.473033,7.437499,5.177744,6.804761, 3.240979, 4.167598, 4.469730, 4.558637, 4.700958, 4.823543, 4.915584, 5.000038, 5.098359, 5.200142, 5.276441, 5.389826, 5.495644, 5.586129, 5.654762, 5.721873, 5.810959, 5.910331, 5.963893, 6.032005, 6.106939, 6.187339, 6.258677, 6.394386, 6.520330, 6.558661, 6.621790, 6.700377, 6.777507, 6.842920, 6.966403, 7.127161, 7.242681, 7.305884, 7.436191, 7.557542, 7.728909, 7.980247, 8.342844, 8.651815,10.369876,2020-04-06 22:20:00
medical,3,2020-04-06 18:00:00,2.413827,2.392998,1.810376,3.131180,1.887798,3.046897,1.942759,2.871917,2.163323,2.616178,1.546412,1.783963,1.878247,1.927580,1.961710,1.990849,2.044041,2.082116,2.142962,2.164904,2.195158,2.219366,2.229928,2.245387,2.266417,2.288426,2.307695,2.321124,2.341291,2.365800,2.388721,2.396344,2.411482,2.423729,2.469315,2.480401,2.498307,2.550705,2.598245,2.618765,2.653024,2.672471,2.737625,2.786612,2.816643,2.858543,2.908541,2.967780,3.043701,3.105071,3.371054,2020-04-06 18:00:00
medical,3,2020-04-08 05:00:00,7.109906,7.604337,5.123974,9.307856,5.384112,8.764832,5.713572,8.227411,6.326160,7.724863, 4.973989, 5.378810, 5.629627, 5.760073, 5.800861, 5.860042, 5.975447, 6.060612, 6.113726, 6.210224, 6.296569, 6.337198, 6.410397, 6.487680, 6.606418, 6.658858, 6.770645, 6.831013, 6.893443, 6.982164, 7.012323, 7.077700, 7.129616, 7.215532, 7.279990, 7.357632, 7.406518, 7.472961, 7.600873, 7.639726, 7.712054, 7.860987, 7.925412, 8.078027, 8.161928, 8.299290, 8.484716, 8.753862, 9.091763, 9.477667,11.376914,2020-04-08 05:00:00
medical,3,2020-04-07 08:20:00,6.364867,6.991098,4.114366,8.949845,4.422792,8.395320,4.734946,7.894497,5.285261,6.816294,3.845525,4.183173,4.429304,4.666477,4.804743,4.974632,5.079962,5.164617,5.315865,5.453931,5.546970,5.619311,5.684065,5.809165,5.880874,5.981125,6.023492,6.084413,6.123665,6.226167,6.325746,6.369309,6.481964,6.572425,6.600414,6.669018,6.712872,6.752062,6.865009,7.005004,7.109436,7.222365,7.329070,7.549435,7.632609,7.840222,8.060361,8.223756,8.410785,8.954111,9.448113,2020-04-07 08:20:00
medical,3,2020-04-06 22:30:00,6.007949,4.257057,3.594179,8.742596,4.071893,8.618483,4.257040,7.569791,4.728013,6.508812, 3.280929, 3.766984, 4.115021, 4.257072, 4.384206, 4.490440, 4.581851, 4.689435, 4.743960, 4.816099, 4.902169, 4.964772, 5.098708, 5.199212, 5.315825, 5.364340, 5.453966, 5.540127, 5.631029, 5.762153, 5.927510, 6.103476, 6.202919, 6.274797, 6.319855, 6.404530, 6.441431, 6.500798, 6.567753, 6.710490, 6.772794, 6.842476, 6.892894, 7.123718, 7.426551, 7.580104, 7.941587, 8.447393, 8.621483, 8.975366,11.065721,2020-04-06 22:30:00
medical,3,2020-04-09 05:00:00,5.94626,5.53354,4.224402,7.521995,4.626515,7.479796,4.870213,7.000348,5.258953,6.276692,4.005470,4.293155,4.599471,4.867134,4.946390,5.012050,5.140414,5.227065,5.294552,5.350324,5.422548,5.510361,5.531165,5.553055,5.583416,5.609349,5.629509,5.659950,5.683323,5.749696,5.805110,5.922041,5.951675,5.975866,6.087941,6.129637,6.217328,6.254204,6.328985,6.427009,6.497494,6.546241,6.600626,6.776426,6.868951,6.976124,7.123690,7.242923,7.449342,7.810987,8.527688,2020-04-09 05:00:00
medical,3,2020-04-06 18:05:00,2.769841,2.806981,2.133449,3.776460,2.133449,3.374774,2.135865,3.147665,2.437334,2.944821,1.833300,2.065923,2.142762,2.224024,2.272350,2.338929,2.357703,2.389103,2.422250,2.449260,2.486174,2.514293,2.550773,2.562072,2.590414,2.612484,2.637814,2.665308,2.684550,2.705320,2.740352,2.770208,2.791047,2.806980,2.833796,2.864069,2.886208,2.910338,2.943519,2.959032,3.017387,3.051664,3.098258,3.137169,3.172989,3.285652,3.326172,3.349994,3.506537,3.743835,4.169368,2020-04-06 18:05:00
medical,3,2020-04-07 18:55:00,8.470486,9.854608, 5.249721,11.969084, 5.881576,10.736367,6.056281,9.922858,6.924511,8.974926, 5.249721, 5.880413, 6.106946, 6.218926, 6.525026, 6.662913, 6.780890, 6.983813, 7.098577, 7.133362, 7.259791, 7.363117, 7.439285, 7.529872, 7.640028, 7.748928, 7.837902, 8.017447, 8.131365, 8.199305, 8.342615, 8.393313, 8.589304, 8.657769, 8.741227, 8.784683, 8.951522, 9.042180, 9.193517, 9.350961, 9.477607, 9.642287, 9.735685, 9.858653, 9.985385,10.249427,10.484853,10.732164,11.821300,12.615417,14.191284,2020-04-07 18:55:00
medical,3,2020-04-07 08:25:00,7.196223,6.191403,5.060746,9.963705,5.043946,9.194679,5.810556,8.685821,5.845568,7.325426, 4.532388, 5.187770, 5.387034, 5.728768, 5.846785, 5.902305, 6.022435, 6.127226, 6.191416, 6.279506, 6.309521, 6.339520, 6.406913, 6.448879, 6.479078, 6.594370, 6.662872, 6.717051, 6.788071, 6.873310, 6.973537, 7.033100, 7.161000, 7.257086, 7.326464, 7.429273, 7.566252, 7.626528, 7.719924, 7.957903, 8.058267, 8.152291, 8.215391, 8.319524, 8.416236, 8.587002, 8.811244, 9.449860, 9.768566, 9.971975,10.946085,2020-04-07 08:25:00
medical,3,2020-04-06 22:50:00,6.876078,9.454639,4.309322,9.982936,4.309322,9.454995,4.422983,8.511788,5.233035,7.242207, 2.892238, 4.296521, 4.472707, 4.634059, 4.766460, 5.063118, 5.312971, 5.365104, 5.468365, 5.579990, 5.681907, 5.803919, 5.891680, 5.992716, 6.130607, 6.232488, 6.320520, 6.527955, 6.593867, 6.743620, 6.813989, 6.852155, 6.954151, 7.032305, 7.130543, 7.192279, 7.356918, 7.502645, 7.668533, 7.850885, 8.041707, 8.117968, 8.229027, 8.417857, 8.582779, 8.845994, 9.065281, 9.454337, 9.791703, 9.978402,12.791044,2020-04-06 22:50:00
medical,3,2020-04-08 05:05:00,6.363474,6.577012,4.140679,8.341201,4.707134,8.123924,5.115146,7.657235,5.502088,6.825164, 4.140679, 4.525630, 4.781817, 4.956245, 5.149856, 5.213101, 5.278598, 5.365616, 5.451953, 5.513708, 5.605190, 5.678580, 5.772888, 5.882997, 5.929841, 5.984856, 6.024220, 6.058719, 6.130595, 6.237240, 6.289205, 6.369791, 6.412503, 6.503132, 6.560608, 6.635559, 6.683032, 6.745662, 6.798683, 6.870867, 7.005220, 7.070837, 7.179705, 7.276896, 7.394495, 7.562947, 7.713956, 8.009274, 8.333498, 8.741654,10.346611,2020-04-08 05:05:00
medical,3,2020-04-10 13:05:00,6.815527,6.394662,5.295165,9.157085,5.171818,8.199560,5.558921,7.740750,6.377795,7.513141,4.167248,5.168424,5.381373,5.573816,5.702500,5.862001,5.935584,5.958359,6.040922,6.100549,6.165460,6.221436,6.271320,6.366018,6.395491,6.498414,6.592126,6.669147,6.725308,6.773123,6.815374,6.889112,6.933657,7.037324,7.058306,7.094090,7.144444,7.195404,7.225134,7.272309,7.346397,7.418840,7.472304,7.507190,7.617336,7.745152,7.939506,8.190452,8.452417,8.915750,9.531210,2020-04-10 13:05:00
medical,3,2020-04-06 23:00:00,8.767604,9.284006, 3.603682,13.176186, 4.825737,12.362709, 5.502723,11.325974,6.730221,9.873380, 3.603682, 4.785313, 5.132850, 5.569785, 5.796711, 5.992012, 6.138068, 6.419772, 6.664971, 6.845362, 6.968154, 7.088155, 7.308553, 7.558938, 7.644946, 7.853871, 7.974657, 8.073809, 8.258179, 8.420934, 8.590508, 8.758555, 9.129787, 9.227695, 9.291118, 9.361392, 9.547428, 9.670450, 9.861186,10.095560,10.257407,10.472431,10.640275,10.973797,11.147683,11.450478,11.699512,12.218617,12.881986,14.927712,15.918361,2020-04-06 23:00:00
medical,3,2020-04-07 08:30:00,8.307359,10.12401, 5.148357,11.094632, 5.66829,10.76707, 6.495573,10.896083,6.255881,8.820392, 4.663052, 5.427277, 5.711681, 5.878782, 5.992747, 6.283257, 6.448125, 6.588855, 6.683759, 6.851961, 7.014443, 7.156592, 7.197969, 7.363863, 7.489809, 7.707770, 7.782169, 7.887220, 7.959145, 8.029227, 8.154411, 8.236569, 8.394295, 8.602182, 8.752747, 8.845636, 9.095193, 9.181091, 9.407594, 9.537287, 9.613703, 9.812228, 9.955583,10.093296,10.132749,10.378509,10.620849,10.695014,10.884182,11.449542,13.895407,2020-04-07 08:30:00
medical,3,2020-04-07 19:10:00,5.939267,4.185065,4.185061,7.674456,4.311499,7.419265,4.682260,7.134999,5.249941,6.499818,3.752475,4.209715,4.322206,4.573332,4.640829,4.802838,4.908471,4.975102,5.117483,5.252257,5.288290,5.387218,5.451007,5.489307,5.541448,5.602098,5.669167,5.752129,5.798716,5.827724,5.931584,6.018788,6.050680,6.075705,6.114232,6.168655,6.277919,6.391971,6.440034,6.502240,6.641478,6.751290,6.880181,6.944431,7.002424,7.047135,7.126548,7.357970,7.424462,7.721646,8.421423,2020-04-07 19:10:00
medical,3,2020-04-06 23:05:00,6.928231,7.41755, 3.831165,10.062420,3.831165,9.042009,4.824571,8.764204,5.884506,8.104914, 3.269567, 4.085682, 4.387086, 4.814826, 4.960970, 5.089537, 5.254848, 5.338297, 5.421798, 5.474573, 5.614052, 5.850016, 5.923622, 6.020596, 6.083655, 6.272398, 6.374347, 6.459849, 6.549843, 6.729803, 6.817092, 6.952885, 7.105160, 7.244366, 7.389651, 7.538341, 7.570616, 7.705907, 7.793226, 7.951349, 8.047063, 8.100203, 8.152533, 8.397358, 8.545282, 8.749532, 9.001501, 9.414664, 9.692341,10.437657,12.507317,2020-04-06 23:05:00
medical,3,2020-04-07 08:35:00,6.998242,6.537678,5.475928,8.882577,5.63792,8.61041,5.720702,7.978984,5.978507,7.227866, 4.851129, 5.510805, 5.717856, 5.776909, 5.843815, 6.005547, 6.044734, 6.105808, 6.209969, 6.234110, 6.267589, 6.296629, 6.390558, 6.452049, 6.526336, 6.559177, 6.598304, 6.697474, 6.748889, 6.837258, 6.875846, 6.943902, 7.063293, 7.128679, 7.196327, 7.247311, 7.340268, 7.408400, 7.455891, 7.511085, 7.574226, 7.656350, 7.854528, 7.886980, 7.978578, 8.113806, 8.246200, 8.547242, 8.699645, 8.885591,10.448674,2020-04-07 08:35:00
medical,3,2020-04-08 05:10:00,7.231662,6.435833,4.895900,9.145396,5.599522,8.781249,5.918858,8.320171,6.622555,7.825317, 4.648674, 5.386501, 5.741735, 5.916440, 6.012727, 6.176728, 6.238215, 6.288616, 6.386800, 6.513429, 6.592363, 6.659062, 6.693355, 6.708375, 6.771076, 6.866466, 6.926635, 6.965177, 7.033542, 7.114984, 7.210564, 7.288540, 7.344228, 7.382001, 7.461605, 7.497160, 7.568455, 7.662510, 7.710101, 7.775221, 7.808672, 7.891993, 7.928238, 7.984766, 8.160079, 8.310436, 8.421917, 8.690160, 8.918310, 9.659280,10.697543,2020-04-08 05:10:00
medical,3,2020-04-07 19:30:00,4.987247,5.420279,3.011552,6.863004,3.271060,6.714264,3.623914,6.302655,4.003528,5.441824,2.277757,3.069557,3.320102,3.471909,3.657781,3.759953,3.951336,4.009861,4.048796,4.124081,4.174655,4.215056,4.277150,4.361683,4.401670,4.562318,4.631249,4.719986,4.808622,4.891332,5.009080,5.052219,5.090163,5.124528,5.191024,5.312376,5.404549,5.446781,5.543251,5.587111,5.649613,5.762015,5.904504,6.013615,6.133772,6.203784,6.335266,6.624203,6.763190,7.327916,8.247210,2020-04-07 19:30:00
medical,3,2020-04-06 23:10:00,4.350447,3.190596,2.598748,6.010347,2.598748,5.554566,3.190590,5.510067,3.628372,4.854954, 2.441688, 2.713947, 2.919075, 3.028827, 3.190602, 3.322252, 3.347857, 3.431471, 3.545472, 3.628626, 3.656567, 3.733780, 3.769753, 3.837413, 3.851457, 3.951290, 4.028296, 4.086785, 4.140112, 4.172475, 4.196949, 4.237429, 4.323475, 4.386489, 4.435970, 4.632959, 4.703997, 4.764551, 4.807233, 4.861860, 4.921622, 4.982530, 5.148070, 5.199808, 5.364623, 5.434169, 5.512756, 5.827792, 5.983522, 6.295520,10.133419,2020-04-06 23:10:00
medical,3,2020-04-07 08:40:00,6.332764,6.864911,4.443534,8.775299,4.823603,8.536704,4.866744,7.587290,5.295784,6.729816, 3.632820, 4.310121, 4.645905, 4.865001, 5.015268, 5.120638, 5.213632, 5.304993, 5.359816, 5.428400, 5.531183, 5.615693, 5.656950, 5.722390, 5.778520, 5.836134, 5.967257, 6.091927, 6.160894, 6.198778, 6.297937, 6.363195, 6.451528, 6.533342, 6.572612, 6.614631, 6.711126, 6.840186, 6.869507, 6.914493, 7.010587, 7.086669, 7.188058, 7.356279, 7.460889, 7.581075, 7.779008, 8.023583, 8.408182, 8.634616,10.266019,2020-04-07 08:40:00
medical,3,2020-04-06 23:40:00,7.744869,9.279678, 3.753934,12.205459, 3.63629,10.93841, 4.996993,10.502918,6.099644,9.060012, 2.976027, 3.763874, 4.425734, 4.856816, 5.069085, 5.254274, 5.457529, 5.518836, 5.824182, 5.988267, 6.133909, 6.267014, 6.332057, 6.554116, 6.676269, 6.820835, 7.001173, 7.119714, 7.218095, 7.362426, 7.670553, 7.877505, 8.046888, 8.169174, 8.264388, 8.307415, 8.477039, 8.614955, 8.894844, 9.024778, 9.154388, 9.348102, 9.467606, 9.698842,10.078531,10.466083,10.765056,11.063323,11.707520,12.217387,13.972645,2020-04-06 23:40:00
medical,3,2020-04-08 05:15:00,6.696955,7.191917,4.961462,8.524573,5.013319,8.132899,5.470290,7.855235,5.517058,6.783582,4.799306,5.047110,5.185675,5.461748,5.532924,5.661722,5.752314,5.809576,5.858103,5.900411,5.965278,6.048612,6.147987,6.213375,6.293524,6.386765,6.433230,6.458202,6.500818,6.522985,6.594932,6.652581,6.713145,6.770614,6.849890,6.939843,7.080927,7.092219,7.131690,7.204831,7.318426,7.390522,7.493427,7.587674,7.660416,7.813337,8.028948,8.169474,8.435082,8.734677,9.119416,2020-04-08 05:15:00
medical,3,2020-04-07 19:35:00,5.390962,6.758871,3.279600,8.050742,3.279600,7.464643,3.279600,6.383045,4.312172,5.679069, 2.718297, 3.354946, 3.495672, 3.652389, 3.832977, 4.057458, 4.178810, 4.339643, 4.409936, 4.450572, 4.514733, 4.595861, 4.694871, 4.732005, 4.827538, 4.890493, 4.941276, 4.984709, 5.051248, 5.117551, 5.161677, 5.216295, 5.330880, 5.431395, 5.483430, 5.549505, 5.610920, 5.736651, 5.820603, 5.921745, 6.034381, 6.172992, 6.329724, 6.500467, 6.682046, 7.040732, 7.296812, 7.630999, 7.855309, 8.121778,10.227297,2020-04-07 19:35:00
medical,3,2020-04-07 08:45:00,5.219971,4.801882,3.374737,6.814330,3.552866,6.568968,4.017157,6.534147,4.775484,6.086776,3.095463,3.551764,3.669604,3.815399,3.883330,4.021406,4.135061,4.172758,4.234786,4.367581,4.566751,4.668647,4.770695,4.801896,4.860772,4.903282,4.946612,4.996033,5.067301,5.099446,5.126872,5.247518,5.382917,5.449875,5.515639,5.564646,5.611062,5.664872,5.749427,5.805854,5.937723,6.014745,6.076068,6.140481,6.260525,6.358449,6.499297,6.560406,6.748931,7.033872,7.839026,2020-04-07 08:45:00
medical,3,2020-04-06 23:45:00,3.722159,4.927353,2.032324,5.914043,2.131714,5.497396,2.162490,4.788623,3.098009,4.348149,1.479426,1.903204,2.217122,2.301598,2.391055,2.534992,2.620867,2.728030,2.790459,2.876170,2.982048,3.102734,3.198948,3.241029,3.310213,3.351640,3.400072,3.510818,3.596373,3.645178,3.677702,3.698570,3.774213,3.810076,3.879848,3.955401,4.020754,4.084710,4.143098,4.249297,4.277165,4.355207,4.486173,4.611944,4.905340,4.966579,5.211679,5.326610,5.636443,5.773636,7.546246,2020-04-06 23:45:00
medical,3,2020-04-07 09:05:00,4.860416,5.122552,3.208819,6.313862,3.490343,6.192630,3.490343,5.649836,4.367314,5.468900,2.761702,3.450276,3.541787,3.595082,3.672638,3.794972,3.980146,4.040815,4.126131,4.184776,4.225680,4.374839,4.454386,4.516930,4.557909,4.613559,4.660490,4.685545,4.723858,4.755655,4.808769,4.845819,4.889117,4.968755,5.037190,5.114608,5.157271,5.193846,5.256449,5.331792,5.443739,5.488617,5.570741,5.642083,5.694741,5.783513,5.978229,6.130428,6.272806,6.596913,8.314613,2020-04-07 09:05:00
medical,3,2020-04-07 19:40:00,5.924718,6.41049,4.392015,8.236067,4.392015,7.576982,4.654094,7.138518,4.951915,6.276845, 3.647078, 4.062253, 4.517575, 4.635161, 4.732363, 4.795813, 4.849746, 4.945473, 4.991698, 5.057409, 5.135092, 5.190988, 5.333994, 5.413273, 5.456939, 5.525115, 5.602720, 5.708073, 5.760047, 5.795629, 5.866257, 5.901104, 5.956353, 6.070626, 6.115843, 6.183332, 6.210923, 6.273909, 6.405111, 6.440539, 6.487236, 6.622974, 6.756744, 6.852518, 7.058615, 7.119220, 7.260105, 7.566983, 7.716877, 7.984049,10.007010,2020-04-07 19:40:00
medical,3,2020-04-07,6.620393,6.246832, 2.923504,10.894018,3.589398,9.452080,3.601884,8.237807,4.990484,7.327375, 2.923504, 3.601572, 3.773553, 4.107440, 4.265273, 4.433612, 4.666720, 4.902900, 5.044531, 5.177976, 5.277898, 5.355658, 5.400465, 5.504129, 5.619085, 5.718869, 5.789612, 5.942424, 6.102998, 6.184479, 6.247419, 6.441994, 6.557586, 6.683062, 6.889721, 7.064838, 7.157610, 7.260814, 7.422619, 7.584018, 7.725529, 7.868367, 8.110577, 8.237570, 8.427939, 8.941640, 9.259061, 9.453293,10.370581,11.740665,13.785257,2020-04-07
medical,3,2020-04-08 05:30:00,5.662907,5.495131,3.754114,7.845767,3.754114,6.982875,4.435736,6.932617,4.654820,5.954081, 3.431486, 3.874624, 4.202252, 4.298173, 4.432757, 4.556171, 4.656274, 4.732618, 4.754328, 4.804535, 4.867896, 4.962906, 5.029255, 5.097968, 5.161846, 5.251052, 5.289019, 5.367570, 5.427482, 5.497206, 5.535443, 5.592756, 5.685646, 5.782603, 5.833237, 5.922980, 5.965087, 6.035198, 6.090028, 6.151115, 6.234394, 6.400574, 6.479681, 6.567536, 6.705734, 6.844659, 6.925697, 7.164916, 7.502592, 8.169488,10.514439,2020-04-08 05:30:00
medical,3,2020-04-07 09:10:00,4.06469,4.447031,2.395366,5.987069,2.532404,5.211657,2.660945,4.879812,3.447401,4.666149,2.004338,2.558634,2.690781,2.761051,2.799238,2.941363,3.152507,3.185748,3.273421,3.341998,3.402183,3.462067,3.503569,3.572423,3.660456,3.680675,3.761103,3.832247,3.876274,3.902899,3.950595,4.031187,4.119437,4.194053,4.262576,4.315895,4.385960,4.447008,4.526069,4.598559,4.640293,4.672712,4.788541,4.839543,4.951419,5.022208,5.161793,5.231933,5.596045,6.263194,8.050990,2020-04-07 09:10:00
medical,3,2020-04-07 00:05:00,6.726558,5.764027,4.075554,9.979128,4.428028,9.397618,4.428028,8.463438,5.483353,7.523326, 2.772457, 4.116505, 4.432057, 4.592910, 4.844866, 4.922187, 5.110514, 5.263630, 5.365457, 5.438783, 5.503408, 5.640321, 5.765955, 5.807167, 5.951821, 6.033358, 6.101989, 6.228998, 6.390305, 6.474108, 6.555114, 6.697864, 6.805592, 6.874112, 6.974766, 7.104148, 7.212792, 7.333045, 7.437623, 7.506505, 7.740696, 7.856553, 8.016365, 8.269260, 8.506862, 8.698575, 9.061809, 9.312695, 9.593629, 9.986783,11.849820,2020-04-07 00:05:00
medical,3,2020-04-07 19:45:00,6.371488,5.780375,4.592937,8.353956,4.649877,7.918212,5.081256,7.490015,5.266621,6.535850,4.397298,4.654406,4.923268,5.132370,5.225967,5.272564,5.331278,5.385371,5.420935,5.515217,5.531965,5.736471,5.786065,5.849877,5.897081,5.949603,6.002001,6.039959,6.071485,6.159150,6.260556,6.333613,6.395344,6.458583,6.517547,6.563851,6.735844,6.797903,6.851247,6.969886,7.056846,7.183811,7.233783,7.332735,7.401764,7.607196,7.748376,7.920905,8.220874,8.494906,9.475303,2020-04-07 19:45:00
medical,3,2020-04-07 00:45:00,5.157377,5.902899,2.019809,8.576384,2.307901,7.831121,2.469650,6.684381,3.709054,5.803280, 1.736878, 2.466621, 2.586372, 2.903300, 3.065586, 3.268540, 3.334782, 3.558471, 3.742476, 3.825063, 3.928614, 3.995705, 4.043343, 4.082689, 4.159593, 4.293273, 4.435776, 4.530279, 4.634851, 4.811569, 4.926101, 5.012192, 5.100705, 5.184830, 5.398037, 5.511272, 5.650214, 5.764902, 5.895283, 5.971048, 6.073262, 6.229833, 6.518026, 6.647569, 6.873164, 7.164942, 7.642108, 8.155270, 8.546382, 9.356168,13.192514,2020-04-07 00:45:00
