cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
buildings,2,2020-04-07 15:50:00,6.539114,6.056967,4.449946,9.488937,4.241545,8.336452,4.837998,7.945370,5.558336,7.059578, 3.693817, 4.444736, 4.565297, 4.795045, 4.961858, 5.135423, 5.241584, 5.436510, 5.581166, 5.636877, 5.696848, 5.770400, 5.808787, 5.866620, 5.918240, 5.972640, 6.057243, 6.190578, 6.273938, 6.330868, 6.424980, 6.531763, 6.606680, 6.667202, 6.748428, 6.790169, 6.871324, 7.010183, 7.083917, 7.231651, 7.391076, 7.485144, 7.582169, 7.643207, 7.743757, 7.866843, 8.202274, 8.364505, 9.032096, 9.435562,11.266839,2020-04-07 15:50:00
buildings,2,2020-04-07 01:50:00,4.803304,4.27476,1.338376,8.084797,1.846251,7.692317,2.060918,6.725094,3.273915,5.600079, 1.338376, 1.845579, 2.098253, 2.215771, 2.438714, 2.627991, 2.939105, 3.031242, 3.188505, 3.290514, 3.396237, 3.538980, 3.747076, 3.871317, 3.992424, 4.060730, 4.097379, 4.227703, 4.368937, 4.453548, 4.505816, 4.656187, 4.770925, 4.834508, 4.939571, 5.138416, 5.386862, 5.482735, 5.567358, 5.643325, 5.941809, 6.106303, 6.338246, 6.620905, 6.739113, 6.958605, 7.186351, 7.681002, 8.054325, 8.782092,11.680614,2020-04-07 01:50:00
buildings,2,2020-04-08 09:05:00,1.011648,1.000182,0.8688491,1.1831942,0.8688491,1.1234954,0.9089285,1.1212629,0.9277168,1.0397420,0.8357169,0.8687903,0.8784332,0.8905270,0.9055874,0.9101335,0.9264863,0.9292627,0.9361555,0.9414755,0.9483382,0.9534022,0.9585805,0.9660780,0.9790249,0.9826551,0.9865169,0.9896085,0.9927469,0.9980177,1.0035167,1.0098180,1.0178379,1.0236276,1.0282903,1.0326285,1.0392035,1.0453397,1.0497894,1.0598188,1.0639868,1.0753160,1.0823007,1.0913719,1.1006330,1.1064101,1.1174835,1.1229183,1.1540055,1.1811135,1.3729841,2020-04-08 09:05:00
buildings,2,2020-04-07 16:00:00,8.175376,8.387747, 4.287476,11.717261, 5.113179,10.971581,5.548322,9.979608,6.738102,9.075227, 4.136955, 4.957615, 5.441498, 5.675913, 5.960155, 6.066465, 6.154450, 6.344894, 6.485544, 6.550565, 6.809468, 6.941640, 7.100374, 7.320097, 7.420194, 7.578016, 7.660419, 7.830501, 7.989028, 8.024085, 8.090294, 8.319769, 8.397089, 8.470087, 8.574564, 8.628314, 8.684425, 8.732238, 8.839373, 8.978322, 9.182999, 9.382801, 9.543481, 9.707589, 9.967032,10.259906,10.512017,10.911497,11.620850,12.384548,16.521117,2020-04-07 16:00:00
buildings,2,2020-04-07 02:00:00,8.568382,8.447352, 4.425055,12.913742, 5.09072,12.86534, 5.09072,11.38280,6.784221,9.842261, 2.701705, 4.612570, 4.903890, 5.147353, 5.513181, 5.908423, 6.114741, 6.300799, 6.477865, 6.647350, 6.894545, 6.987529, 7.062950, 7.254308, 7.410405, 7.604735, 7.709026, 7.917746, 8.094324, 8.213091, 8.497816, 8.593764, 8.722049, 8.882984, 8.985096, 9.102625, 9.335143, 9.486870, 9.629850, 9.739563, 9.995907,10.354762,10.800042,10.968863,11.294575,11.526644,11.832922,12.604909,12.736548,13.047843,16.848189,2020-04-07 02:00:00
buildings,2,2020-04-08 20:15:00,2.797007,2.50282,1.207223,4.603344,1.409205,4.248864,1.454197,3.742535,1.891351,3.063718,1.063903,1.407743,1.493400,1.621795,1.713589,1.767174,1.836304,1.922206,1.962345,2.040687,2.087921,2.161129,2.238579,2.295090,2.328179,2.424980,2.448930,2.522525,2.565803,2.645358,2.669923,2.721710,2.817227,2.876163,2.932028,3.030249,3.046881,3.119174,3.173055,3.242526,3.330576,3.427653,3.539108,3.711010,3.781264,3.994364,4.186296,4.240066,4.363752,4.862545,5.568248,2020-04-08 20:15:00
buildings,2,2020-04-07 02:05:00,7.689339,7.567632, 4.651351,11.369185, 4.86779,10.40773,5.187552,9.281645,6.534927,8.745979, 4.151070, 4.945430, 5.214654, 5.368816, 5.530701, 5.600949, 5.822073, 5.961446, 6.082072, 6.177206, 6.340653, 6.504946, 6.616703, 6.776756, 6.858618, 6.957040, 7.013487, 7.146084, 7.251721, 7.397001, 7.533614, 7.665359, 7.796513, 7.907120, 7.955674, 8.081566, 8.118543, 8.246378, 8.429792, 8.657262, 8.703847, 8.740244, 8.874925, 9.169457, 9.314997, 9.998040,10.188466,10.416495,11.326428,11.995448,13.808948,2020-04-07 02:05:00
buildings,2,2020-04-07 16:15:00,4.599336,4.148565,1.960725,6.992531,2.623424,6.620260,2.623424,5.868350,3.208884,4.694549,1.960725,2.488299,2.718767,2.935551,3.201076,3.251931,3.323958,3.444138,3.558968,3.640070,3.683030,3.755006,3.872843,3.937395,3.995768,4.073068,4.164571,4.184494,4.234558,4.296325,4.370038,4.427941,4.492475,4.584794,4.665181,4.765522,4.903643,4.969922,5.123744,5.167886,5.360902,5.462468,5.612928,5.850326,6.005819,6.200315,6.429215,6.500821,6.768127,8.157304,8.567340,2020-04-07 16:15:00
buildings,2,2020-04-10 06:45:00,4.899328,4.853377,2.469994,7.809599,2.469994,7.128662,2.594861,6.108800,3.738578,5.395186,2.253290,2.594019,2.755937,2.979126,3.144426,3.354528,3.515389,3.584267,3.691642,3.807571,3.882371,3.955338,4.046997,4.100057,4.225721,4.298067,4.386014,4.544061,4.640416,4.724033,4.771321,4.831847,4.913036,4.986745,5.067852,5.146836,5.210082,5.301868,5.372395,5.509541,5.622837,5.710623,5.931839,6.090862,6.416877,6.645456,6.880132,7.264211,7.656492,8.473856,9.729197,2020-04-10 06:45:00
buildings,2,2020-04-08 09:10:00,0.9978565,0.9991802,0.8412814,1.1996271,0.8412814,1.1338468,0.8982073,1.0791986,0.9532729,1.0531690,0.8030187,0.8421986,0.8783614,0.8990092,0.9041549,0.9081144,0.9120821,0.9218012,0.9268343,0.9323934,0.9366530,0.9450256,0.9536363,0.9566205,0.9589611,0.9631807,0.9698935,0.9808862,0.9833570,0.9877078,0.9926505,0.9961871,0.9990356,1.0073050,1.0121356,1.0142859,1.0182232,1.0262953,1.0314907,1.0331725,1.0390117,1.0459588,1.0568649,1.0706560,1.0738944,1.0798864,1.1188964,1.1343143,1.1635684,1.2000905,1.2658046,2020-04-08 09:10:00
buildings,2,2020-04-09 15:20:00,1.198578,1.216223,0.9762877,1.4296546,1.014106,1.409895,1.014106,1.329189,1.150354,1.322496,0.9308240,0.9759846,1.0135714,1.0226829,1.0362910,1.0474982,1.0607474,1.0650940,1.0799747,1.0858585,1.1031231,1.1160096,1.1253216,1.1379522,1.1534542,1.1664278,1.1742891,1.1900466,1.1953945,1.1996476,1.2030353,1.2078943,1.2147331,1.2234026,1.2273537,1.2363465,1.2410086,1.2530955,1.2614214,1.2711104,1.2837827,1.2940969,1.3072009,1.3138988,1.3235002,1.3402573,1.3576787,1.3887846,1.4084214,1.4237088,1.5384844,2020-04-09 15:20:00
buildings,2,2020-04-07 02:30:00,6.690634,5.678031, 3.36836,11.43278,3.240545,9.675313,3.600563,8.648279,4.540020,6.917258, 3.086068, 3.599587, 3.823807, 3.947218, 4.235058, 4.536323, 4.697314, 4.795508, 4.955612, 5.039360, 5.105342, 5.208535, 5.413592, 5.544944, 5.574908, 5.671813, 5.830991, 5.937627, 5.984036, 6.033806, 6.134865, 6.292270, 6.418067, 6.663432, 6.797104, 6.911797, 7.080099, 7.256001, 7.439105, 7.698901, 7.883312, 8.014073, 8.196486, 8.618511, 8.930317, 9.171627, 9.610246,10.299977,11.176942,11.814481,18.206673,2020-04-07 02:30:00
buildings,2,2020-04-07 16:20:00,4.174791,4.003759,2.297573,6.547342,2.297573,5.814505,2.616870,5.252552,3.017814,4.376947,1.633503,2.316260,2.551572,2.777158,2.906925,3.025068,3.114460,3.169371,3.213028,3.285497,3.359567,3.430425,3.587133,3.640883,3.754734,3.843580,3.876420,3.921252,3.948598,3.988970,4.070782,4.099973,4.150989,4.283787,4.324864,4.388488,4.523873,4.569592,4.643041,4.752612,4.848151,4.921171,5.039334,5.105429,5.221483,5.449275,5.593982,5.850536,6.363863,6.578925,7.100194,2020-04-07 16:20:00
buildings,2,2020-04-07 02:40:00,3.141428,2.897131,1.529908,4.939400,1.529908,4.374872,1.987205,4.200997,2.726956,3.959062,1.221436,1.536755,1.718165,1.870470,1.988069,2.129860,2.200572,2.310427,2.363098,2.456388,2.471787,2.525061,2.680869,2.727436,2.779321,2.810207,2.834575,2.954673,2.973688,3.000164,3.020555,3.073051,3.134459,3.186202,3.295775,3.421789,3.522166,3.591035,3.657813,3.722292,3.788744,3.873387,3.940883,3.960603,4.115398,4.160312,4.203090,4.375408,4.639166,4.941447,6.117332,2020-04-07 02:40:00
buildings,2,2020-04-08 09:15:00,0.9553287,0.9388385,0.8152417,1.1161456,0.8304132,1.0813993,0.8827096,1.0660616,0.9181203,1.0088759,0.7576635,0.7824945,0.8224090,0.8458925,0.8609127,0.8758732,0.8859854,0.8901858,0.8990858,0.9075999,0.9142714,0.9193359,0.9217181,0.9239195,0.9284782,0.9320293,0.9354363,0.9395712,0.9468092,0.9506911,0.9534685,0.9588877,0.9635278,0.9712579,0.9775373,0.9811540,0.9853209,0.9873774,0.9968156,1.0011386,1.0075636,1.0114464,1.0174581,1.0268279,1.0330284,1.0403699,1.0494120,1.0635593,1.0722182,1.0953294,1.1234077,2020-04-08 09:15:00
buildings,2,2020-04-07 03:00:00,2.906805,2.297888,1.120331,5.228961,1.243315,4.392510,1.275908,3.621565,1.961382,3.183645,0.8665498,1.2822814,1.4167848,1.6410125,1.7597206,1.8385888,1.9083754,1.9627519,2.0355033,2.0625213,2.1483467,2.1890756,2.2301500,2.2728881,2.3019922,2.3759140,2.4511233,2.5225166,2.5508062,2.6284579,2.7074998,2.7797475,2.8445290,2.9113168,2.9823425,3.0667982,3.1311999,3.1946613,3.2615564,3.3200580,3.4344301,3.5071407,3.5582239,3.6352378,3.9329121,4.0930739,4.2155557,4.4606531,4.9673202,5.9426644,9.3419543,2020-04-07 03:00:00
buildings,2,2020-04-07 16:25:00,2.518389,2.128835,1.107538,4.129871,1.162141,3.743186,1.449339,3.386326,1.440411,2.519077,1.070069,1.235180,1.438517,1.467713,1.493837,1.565379,1.607389,1.670284,1.700197,1.816734,1.861159,1.908319,1.972155,2.038577,2.098356,2.149032,2.189937,2.224151,2.291389,2.337122,2.387009,2.441471,2.517197,2.590704,2.677727,2.753930,2.809739,2.892299,2.954886,3.044434,3.104273,3.127601,3.252952,3.306090,3.378883,3.532612,3.675290,3.825318,4.095799,4.342623,4.997768,2020-04-07 16:25:00
buildings,2,2020-04-08 20:20:00,3.662344,3.168432,1.72880,5.83127,1.961282,5.329691,2.400881,5.101643,2.502976,3.941316,1.279787,1.907921,2.110207,2.254399,2.352783,2.420057,2.494970,2.603832,2.674824,2.786371,2.874010,2.931610,2.982680,3.048615,3.102212,3.172840,3.205592,3.277808,3.374235,3.468763,3.552948,3.603500,3.691064,3.737349,3.828004,3.866938,3.937459,4.110634,4.252938,4.358341,4.485950,4.538332,4.661555,4.740740,4.882640,4.980665,5.057250,5.204730,5.601290,6.106889,7.062915,2020-04-08 20:20:00
buildings,2,2020-04-07 03:10:00,7.664758,6.941027, 3.365338,12.993099, 3.694931,11.977745, 4.419857,11.142786,5.151836,8.554218, 1.967464, 3.390233, 3.874848, 4.194097, 4.430365, 4.642037, 4.918799, 5.135723, 5.236928, 5.397291, 5.689932, 5.912309, 6.135821, 6.248543, 6.446043, 6.563888, 6.714809, 6.767896, 6.986553, 7.224959, 7.430987, 7.669521, 7.849650, 7.948111, 8.082897, 8.291407, 8.401864, 8.536692, 8.762734, 9.034295, 9.330709, 9.732194,10.000161,10.282289,10.608183,11.058894,11.319575,11.717629,12.189392,13.007612,16.572382,2020-04-07 03:10:00
buildings,2,2020-04-07 16:30:00,4.378335,4.404371,2.346453,6.548736,2.633012,6.151097,2.731461,5.451160,3.747314,4.939051,2.144632,2.569616,2.736064,2.856365,3.084197,3.166114,3.308595,3.401804,3.526904,3.607930,3.651706,3.753851,3.832813,3.889696,3.929878,3.960636,4.098654,4.123184,4.179261,4.221949,4.321086,4.384145,4.448285,4.500341,4.571470,4.609663,4.646653,4.675017,4.766017,4.853702,4.908457,4.944093,5.130787,5.289913,5.459025,5.651385,5.860749,6.050171,6.382584,6.759855,7.683748,2020-04-07 16:30:00
buildings,2,2020-04-07 03:15:00,7.752079,8.267762, 4.476647,11.296904, 5.057439,11.003890, 5.484848,10.045896,5.966708,8.601897, 3.023185, 4.415997, 5.024204, 5.133072, 5.480038, 5.643747, 5.889625, 6.008257, 6.207562, 6.272399, 6.309154, 6.380751, 6.493138, 6.697559, 6.893624, 7.033112, 7.220210, 7.357893, 7.475713, 7.593273, 7.743255, 7.909560, 8.069058, 8.138681, 8.254078, 8.364043, 8.550236, 8.754102, 8.905826, 8.984530, 9.079485, 9.162833, 9.296628, 9.451841, 9.730708, 9.864716,10.018890,10.632537,10.783881,11.233331,12.514040,2020-04-07 03:15:00
buildings,2,2020-04-09 15:25:00,1.025436,0.9999873,0.8244115,1.2772149,0.8400591,1.2351442,0.8694117,1.1761770,0.9287616,1.0872959,0.7579450,0.8083355,0.8380855,0.8558465,0.8746439,0.8887968,0.8935703,0.9137085,0.9251422,0.9323507,0.9380141,0.9515167,0.9653311,0.9684326,0.9769543,0.9823816,0.9906193,0.9994949,1.0020059,1.0055557,1.0152967,1.0249558,1.0350055,1.0416421,1.0495825,1.0617555,1.0695667,1.0787909,1.0865869,1.0917503,1.0998923,1.1195324,1.1277238,1.1361396,1.1547610,1.1659603,1.1860875,1.2103718,1.2314044,1.2606875,1.3440390,2020-04-09 15:25:00
buildings,2,2020-04-08 09:20:00,0.9675564,0.9500265,0.8247281,1.1065588,0.8578312,1.0956514,0.8491434,1.0380391,0.9282151,1.0250516,0.7509801,0.8269960,0.8584452,0.8606822,0.8691973,0.8807729,0.8868964,0.8961388,0.9020838,0.9096368,0.9145992,0.9221979,0.9295577,0.9313146,0.9352242,0.9424844,0.9447012,0.9469309,0.9504187,0.9556776,0.9575768,0.9612696,0.9668798,0.9717868,0.9768685,0.9814681,0.9883386,0.9980112,1.0024641,1.0112387,1.0160872,1.0202524,1.0263793,1.0371162,1.0486859,1.0642894,1.0804271,1.0885025,1.0959022,1.1327764,1.2311424,2020-04-08 09:20:00
buildings,2,2020-04-10 06:55:00,8.386386,7.682674, 5.287494,12.187386, 5.828153,11.243174, 5.994265,10.208188,7.108187,9.363317, 4.016451, 5.276040, 5.860239, 6.094397, 6.125847, 6.420473, 6.662186, 6.812148, 6.938800, 7.060708, 7.190649, 7.249672, 7.437055, 7.499754, 7.551512, 7.639744, 7.801187, 7.905177, 7.982465, 8.097994, 8.219614, 8.334487, 8.450631, 8.610130, 8.798510, 8.917392, 9.006039, 9.254953, 9.291944, 9.329587, 9.500322, 9.589973, 9.848759, 9.983330,10.131166,10.384427,10.596695,10.875616,11.246773,12.044692,15.040093,2020-04-10 06:55:00
buildings,2,2020-04-07 16:35:00,6.18547,5.860634,4.124557,8.312454,4.727763,8.255701,4.660028,7.473399,5.156679,6.456853, 3.525260, 4.119702, 4.430722, 4.733004, 4.855595, 5.007961, 5.181690, 5.240354, 5.285535, 5.357994, 5.500807, 5.534297, 5.585765, 5.659529, 5.692959, 5.784373, 5.824612, 5.891558, 5.946494, 6.025612, 6.077533, 6.134451, 6.230212, 6.285768, 6.326682, 6.404172, 6.487429, 6.585349, 6.723842, 6.776177, 6.833606, 6.898152, 7.077386, 7.239423, 7.352258, 7.622877, 7.856850, 7.918510, 8.063818, 8.257120,10.122588,2020-04-07 16:35:00
buildings,2,2020-04-07 03:25:00,8.094528,7.884186, 4.873789,12.444155, 4.873789,11.257416, 4.873789,10.059189,6.639925,9.224299, 3.871955, 4.914760, 5.089879, 5.428458, 5.590529, 5.742970, 5.777015, 5.923627, 6.115352, 6.326361, 6.659446, 6.741938, 6.901895, 6.984008, 7.069553, 7.161565, 7.331573, 7.587181, 7.694472, 7.802169, 7.924722, 8.036970, 8.105382, 8.192635, 8.340101, 8.555640, 8.697337, 8.790527, 8.938924, 9.073369, 9.238121, 9.363833, 9.719419,10.102030,10.490865,10.685464,10.917284,11.313449,11.876119,12.542580,15.676350,2020-04-07 03:25:00
buildings,2,2020-04-08 20:25:00,4.496141,4.399721,2.929074,6.054117,2.929074,5.677332,3.151604,5.305871,4.075713,5.197479,2.678830,2.988705,3.173704,3.242207,3.361800,3.459183,3.514399,3.567514,3.659645,3.767979,3.862241,3.934157,4.020350,4.090469,4.133610,4.194473,4.261538,4.278697,4.343115,4.399149,4.482076,4.518781,4.576047,4.600788,4.653647,4.706148,4.881735,4.894072,4.948547,5.065838,5.106611,5.144201,5.179520,5.222901,5.311766,5.477050,5.566030,5.811794,5.995134,6.181348,7.780379,2020-04-08 20:25:00
buildings,2,2020-04-07 03:40:00,7.710999,6.815958, 5.434728,10.823613, 5.622613,10.333632,5.573663,9.280429,6.184233,8.314805, 4.598677, 5.074514, 5.568441, 5.702452, 5.902287, 6.001286, 6.121116, 6.224613, 6.331921, 6.431397, 6.579280, 6.638626, 6.794244, 6.843755, 6.863542, 6.990882, 7.184397, 7.281387, 7.452971, 7.519338, 7.598101, 7.660761, 7.828878, 7.910866, 8.120261, 8.216168, 8.284052, 8.395330, 8.486087, 8.728091, 8.824612, 8.899245, 8.981072, 9.153129, 9.260767, 9.431233, 9.714318, 9.942889,10.304919,10.563793,12.727733,2020-04-07 03:40:00
buildings,2,2020-04-07 16:40:00,5.343325,5.11402,3.075942,8.238121,3.11727,7.40775,3.117270,6.588017,4.206127,5.837476,2.526477,3.127458,3.350140,3.400338,3.620517,3.808190,3.915114,4.019335,4.199059,4.331606,4.447734,4.504002,4.578364,4.647821,4.717801,4.786756,4.851322,4.947761,5.073457,5.194597,5.260661,5.318904,5.344862,5.404948,5.508271,5.565186,5.664223,5.728489,5.837195,6.067326,6.175466,6.333858,6.425718,6.614493,6.842443,6.981543,7.205923,7.410999,7.784891,8.351421,9.466025,2020-04-07 16:40:00
buildings,2,2020-04-08 09:25:00,1.169767,1.15808,1.017808,1.341278,1.033180,1.292204,1.065415,1.256637,1.073015,1.171255,0.9988215,1.0355014,1.0507297,1.0677683,1.0763754,1.0819498,1.0854499,1.0910393,1.0974839,1.1043495,1.1113205,1.1167962,1.1242480,1.1325651,1.1364550,1.1437518,1.1464680,1.1515686,1.1539283,1.1563660,1.1601646,1.1651304,1.1675674,1.1704386,1.1751356,1.1834988,1.1862510,1.1964669,1.2033582,1.2070494,1.2145136,1.2249861,1.2305081,1.2440355,1.2548484,1.2684591,1.2769667,1.2936484,1.3242883,1.3651071,1.4346989,2020-04-08 09:25:00
buildings,2,2020-04-07 03:50:00,8.000178,8.67533, 4.373508,11.109213, 5.22846,11.03932, 5.553709,10.235413,6.922993,9.498815, 3.884341, 4.393160, 5.152580, 5.451796, 5.621448, 5.811008, 5.950133, 6.054434, 6.174417, 6.295853, 6.400901, 6.520483, 6.886778, 7.034910, 7.136505, 7.209548, 7.354689, 7.599212, 7.767329, 7.986429, 8.103551, 8.238978, 8.341988, 8.496166, 8.615514, 8.698651, 8.773338, 8.878335, 8.934675, 9.112601, 9.189630, 9.321881, 9.497047, 9.712597,10.014855,10.208881,10.495909,10.739675,10.971485,11.316137,15.404266,2020-04-07 03:50:00
buildings,2,2020-04-07 16:45:00,3.986959,3.481016,2.091441,6.133747,2.329077,5.693394,2.351271,5.216670,3.045940,4.633599,1.428646,2.199472,2.350693,2.459184,2.537223,2.675725,2.784678,2.859253,2.960463,3.071762,3.165733,3.214548,3.257466,3.362931,3.441349,3.463044,3.555874,3.657904,3.731390,3.797317,3.928851,3.979798,4.058609,4.116468,4.216479,4.319635,4.464631,4.490026,4.589478,4.687268,4.846012,4.925062,4.959557,5.151494,5.214501,5.361646,5.460897,5.605511,5.735026,6.299827,7.645858,2020-04-07 16:45:00
buildings,2,2020-04-07 03:55:00,9.196006,7.755668, 4.682405,13.868898, 5.298119,12.747137, 5.949956,11.790654, 7.359389,10.155228, 4.265665, 5.374453, 5.800975, 6.073831, 6.394534, 6.598776, 6.856883, 7.017486, 7.208372, 7.378323, 7.480923, 7.538330, 7.748247, 7.814010, 7.867544, 8.030417, 8.184567, 8.442240, 8.631366, 8.844038, 9.091855, 9.222894, 9.315018, 9.476186, 9.596603, 9.730215, 9.890655, 9.978884,10.086989,10.259249,10.523769,10.814066,11.075985,11.309288,11.704432,12.225434,12.354752,12.762741,13.590151,14.810735,17.010055,2020-04-07 03:55:00
buildings,2,2020-04-09 15:30:00,1.03737,1.034161,0.8426664,1.2565332,0.8610791,1.1972487,0.8753029,1.1430235,0.9325096,1.0756913,0.8101450,0.8609564,0.8737661,0.8822485,0.8993262,0.9067818,0.9155864,0.9314873,0.9377282,0.9441247,0.9544471,0.9647485,0.9737179,0.9835988,0.9916965,0.9969497,1.0015205,1.0134490,1.0190581,1.0321905,1.0351926,1.0394303,1.0448518,1.0465204,1.0500458,1.0556623,1.0639302,1.0724306,1.0891418,1.0962126,1.1056133,1.1178221,1.1257276,1.1317286,1.1406062,1.1576692,1.1757067,1.1941471,1.2419069,1.2973536,1.4839515,2020-04-09 15:30:00
buildings,2,2020-04-08 09:30:00,1.047831,1.085074,0.8648646,1.2457124,0.901267,1.218874,0.93269,1.17886,1.012951,1.144891,0.7459088,0.8134976,0.8842783,0.9121018,0.9234010,0.9331655,0.9370227,0.9503545,0.9616585,0.9714394,0.9771263,0.9861254,0.9938045,1.0015987,1.0139847,1.0192013,1.0291853,1.0384549,1.0480149,1.0547305,1.0590735,1.0661965,1.0704585,1.0742519,1.0867044,1.0899143,1.0949954,1.0965835,1.1020026,1.1067510,1.1167552,1.1245309,1.1329065,1.1361491,1.1456517,1.1597213,1.1715115,1.1792953,1.2112105,1.2361471,1.2641449,2020-04-08 09:30:00
buildings,2,2020-04-07 04:00:00,4.365993,3.646041,1.849021,7.207286,2.379340,6.903215,2.379340,5.659008,2.880407,4.613298,1.142577,1.983080,2.398437,2.593406,2.777127,2.904852,3.040729,3.149198,3.252573,3.320030,3.368951,3.445665,3.511749,3.563654,3.607888,3.718448,3.772059,3.826314,3.963476,4.026284,4.118951,4.202863,4.293149,4.349586,4.516328,4.636467,4.860540,4.935996,5.012019,5.127316,5.236896,5.331235,5.395864,5.472137,5.776612,5.932639,6.232358,6.792078,7.051406,7.762001,8.758056,2020-04-07 04:00:00
buildings,2,2020-04-07 16:50:00,4.85196,4.228546,2.657575,7.693553,2.715822,6.851955,3.164297,6.376711,3.321619,5.001538,2.302856,2.834247,2.969189,3.160665,3.262311,3.376363,3.457537,3.562075,3.661733,3.754709,3.847173,3.939249,4.011341,4.080346,4.153095,4.214828,4.282797,4.362244,4.468702,4.583107,4.671634,4.726533,4.771960,4.881876,4.975398,5.057326,5.205744,5.433518,5.576700,5.718527,5.813949,5.888216,6.051055,6.113580,6.223031,6.360554,6.682070,6.866369,7.260923,7.845001,8.870122,2020-04-07 16:50:00
buildings,2,2020-04-08 20:35:00,5.730625,5.228156,3.619845,8.207008,3.591865,7.669044,4.191049,7.421673,4.603787,6.179617,2.668480,3.587660,3.793783,4.031637,4.196624,4.327819,4.443764,4.608505,4.699860,4.798042,4.866042,4.969588,5.046064,5.116169,5.139709,5.215100,5.264951,5.328065,5.432406,5.488921,5.634229,5.716083,5.830002,5.890774,5.965308,6.055193,6.135028,6.182269,6.451936,6.516526,6.551988,6.680029,6.823412,6.938449,7.106171,7.244948,7.425736,7.652370,7.881783,8.152472,9.592841,2020-04-08 20:35:00
buildings,2,2020-04-10 07:00:00,7.906641,7.172103, 5.541157,10.289423, 6.006965,10.126704,6.098344,9.342523,6.652187,8.383062, 5.424995, 5.723128, 6.012445, 6.126275, 6.230933, 6.358721, 6.508903, 6.666676, 6.755279, 6.819010, 6.894244, 6.996872, 7.028320, 7.141422, 7.260151, 7.294887, 7.408947, 7.492619, 7.625659, 7.757693, 7.890339, 7.946369, 7.987392, 8.050348, 8.158895, 8.230761, 8.302472, 8.422599, 8.561247, 8.697473, 8.774308, 8.957529, 9.128526, 9.220536, 9.310319, 9.461343, 9.655879, 9.893282,10.130940,10.472896,12.439433,2020-04-10 07:00:00
buildings,2,2020-04-07 04:05:00,5.371704,4.828441,2.705679,8.081941,2.823316,7.600529,3.430758,7.225267,4.316559,6.081718, 2.317231, 2.841965, 3.230433, 3.401879, 3.472930, 3.681041, 3.890477, 4.040430, 4.104260, 4.221199, 4.323029, 4.438243, 4.537809, 4.607515, 4.655089, 4.758539, 4.824888, 4.939690, 4.978094, 5.167137, 5.218739, 5.349547, 5.413173, 5.522686, 5.652650, 5.705438, 5.814942, 5.872522, 5.951925, 6.012855, 6.102039, 6.342897, 6.591845, 6.796059, 7.008646, 7.181130, 7.497139, 7.625202, 8.001861, 8.708372,10.182618,2020-04-07 04:05:00
buildings,2,2020-04-07 17:05:00,7.442422,6.195242, 3.323437,12.270131, 4.097279,11.316654,4.466535,9.934009,5.301718,7.809212, 2.399655, 3.653724, 4.182572, 4.703291, 4.977226, 5.170908, 5.303319, 5.397161, 5.546051, 5.613384, 5.788354, 5.875908, 5.980853, 6.091438, 6.157054, 6.299127, 6.443815, 6.544385, 6.673699, 6.767814, 6.910755, 7.024552, 7.276148, 7.357790, 7.521455, 7.735627, 7.842201, 8.098275, 8.200062, 8.344072, 8.768924, 8.964295, 9.237668, 9.659597, 9.814279,10.222783,10.587261,11.147910,11.659907,13.087611,18.277359,2020-04-07 17:05:00
buildings,2,2020-04-07 04:10:00,8.278231,7.834956, 4.866517,11.265087, 5.567565,11.016636, 5.922687,10.145134,6.697332,8.775164, 4.697295, 5.277696, 5.614830, 5.961332, 6.202302, 6.473888, 6.597450, 6.775466, 6.865380, 6.926137, 7.177559, 7.285833, 7.337158, 7.491773, 7.581159, 7.634527, 7.727174, 7.777295, 7.852086, 7.983898, 8.111528, 8.228673, 8.296778, 8.417935, 8.505911, 8.592614, 8.695019, 8.858506, 9.033386, 9.154789, 9.301319, 9.472851, 9.613799, 9.746489, 9.945510,10.211735,10.468934,10.732861,11.126634,12.258851,15.799618,2020-04-07 04:10:00
