loc,cat,dateHour,maxMAP,maxCIR
4,buildings,2020-04-07 04:00:00,3.97,4.58
4,buildings,2020-04-07 05:00:00,8.02,6.66
4,buildings,2020-04-07 06:00:00,4.81,6.38
4,buildings,2020-04-07 07:00:00,4.51,4.86
4,buildings,2020-04-07 09:00:00,4.9,5.62
4,buildings,2020-04-07 10:00:00,4.53,4.74
4,buildings,2020-04-07 11:00:00,5.05,4.93
4,buildings,2020-04-07 12:00:00,7.02,6.02
4,buildings,2020-04-07 13:00:00,6.16,6.56
4,buildings,2020-04-07 14:00:00,5.52,6.62
4,buildings,2020-04-07 15:00:00,5.83,5.82
4,buildings,2020-04-07 16:00:00,6.71,5.45
4,buildings,2020-04-07 17:00:00,5.29,7.03
4,buildings,2020-04-07 18:00:00,3.56,4.9
4,buildings,2020-04-07 19:00:00,4.81,5.05
4,buildings,2020-04-07 20:00:00,6.21,6.07
4,buildings,2020-04-07 21:00:00,3.71,3.62
4,buildings,2020-04-07 22:00:00,3.08,4.86
4,buildings,2020-04-07 23:00:00,2.86,4.38
4,buildings,2020-04-08 00:00:00,4.65,5.69
4,buildings,2020-04-08 01:00:00,5.28,6.85
4,buildings,2020-04-08 02:00:00,6.48,5.92
4,buildings,2020-04-08 03:00:00,7.68,6.69
4,buildings,2020-04-08 04:00:00,5.79,5.76
4,buildings,2020-04-08 05:00:00,4.12,4.73
4,buildings,2020-04-08 06:00:00,6.39,5.67
4,buildings,2020-04-08 07:00:00,5.41,6.01
4,buildings,2020-04-08 08:00:00,5.18,4.41
4,buildings,2020-04-08 09:00:00,3.04,0.85
4,buildings,2020-04-08 10:00:00,3.17,0.94
4,buildings,2020-04-08 11:00:00,3.09,1.13
4,buildings,2020-04-08 12:00:00,3.36,1.23
4,buildings,2020-04-08 13:00:00,3.36,1.45
4,buildings,2020-04-08 14:00:00,3.54,1.93
4,buildings,2020-04-08 15:00:00,3.27,1.87
4,buildings,2020-04-08 16:00:00,3.65,2.32
4,buildings,2020-04-08 17:00:00,3.96,2.57
4,buildings,2020-04-08 18:00:00,3.02,2.55
4,buildings,2020-04-08 19:00:00,4,3.72
4,buildings,2020-04-08 21:00:00,3.04,3.64
4,buildings,2020-04-08 22:00:00,5.68,6.59
4,buildings,2020-04-08 23:00:00,6.07,5.43
4,buildings,2020-04-09 01:00:00,3.9,4.45
4,buildings,2020-04-09 03:00:00,6.2,5.01
4,buildings,2020-04-09 04:00:00,5.59,4.87
4,buildings,2020-04-09 05:00:00,3.94,4.28
4,buildings,2020-04-09 06:00:00,4.21,4.45
4,buildings,2020-04-09 08:00:00,5.1,5.6
4,buildings,2020-04-09 09:00:00,3.68,3.7
4,buildings,2020-04-09 10:00:00,3.38,3.32
4,buildings,2020-04-09 11:00:00,6.78,4.87
4,buildings,2020-04-09 12:00:00,4.74,3.8
4,buildings,2020-04-09 13:00:00,5.03,4.59
4,buildings,2020-04-09 14:00:00,6.01,4.29
4,buildings,2020-04-09 15:00:00,5.69,2.76
4,buildings,2020-04-09 16:00:00,5.21,1.4
4,buildings,2020-04-09 17:00:00,5.07,1.49
4,buildings,2020-04-09 18:00:00,5.2,1.96
4,buildings,2020-04-09 19:00:00,5.37,2.11
4,buildings,2020-04-09 20:00:00,5.4,2.34
4,buildings,2020-04-09 21:00:00,5.07,2.85
4,buildings,2020-04-09 22:00:00,5.08,3.38
4,buildings,2020-04-09 23:00:00,5.1,3.2
4,buildings,2020-04-10 00:00:00,6.64,4.18
4,buildings,2020-04-10 01:00:00,5.71,3.75
4,buildings,2020-04-10 03:00:00,6.63,5.21
4,buildings,2020-04-10 04:00:00,6.65,4.6
4,buildings,2020-04-10 15:00:00,6.53,4.01
4,buildings,2020-04-10 16:00:00,5.48,3.64
4,buildings,2020-04-10 18:00:00,5.98,4.83
4,buildings,2020-04-10 20:00:00,5.46,4.16
4,buildings,2020-04-10 21:00:00,4.75,5.03
4,buildings,2020-04-10 22:00:00,3.96,3.64
4,buildings,2020-04-10 23:00:00,4.75,3.5
5,buildings,2020-04-06 00:00:00,3.46,6.75
5,buildings,2020-04-06 01:00:00,7.11,6.77
5,buildings,2020-04-06 02:00:00,6.34,5.51
5,buildings,2020-04-06 03:00:00,6.09,4.92
5,buildings,2020-04-06 04:00:00,6.04,3.3
5,buildings,2020-04-06 05:00:00,6.22,5.72
5,buildings,2020-04-06 06:00:00,6.28,3.78
5,buildings,2020-04-06 07:00:00,5.83,2.79
5,buildings,2020-04-06 08:00:00,5.74,3.68
5,buildings,2020-04-06 09:00:00,5.7,3.66
5,buildings,2020-04-06 10:00:00,5.24,3.16
5,buildings,2020-04-06 11:00:00,5.27,3.77
5,buildings,2020-04-06 12:00:00,5.43,3.52
5,buildings,2020-04-06 13:00:00,5.49,2.69
5,buildings,2020-04-06 14:00:00,5.14,3.88
5,buildings,2020-04-06 15:00:00,4.15,2.55
5,buildings,2020-04-06 16:00:00,1.56,1.51
5,buildings,2020-04-06 17:00:00,1.48,2.37
5,buildings,2020-04-06 18:00:00,1.84,2.26
5,buildings,2020-04-06 19:00:00,2.9,3.51
5,buildings,2020-04-06 20:00:00,7.01,6.71
5,buildings,2020-04-06 21:00:00,5.19,4.16
5,buildings,2020-04-06 22:00:00,7.59,6.47
5,buildings,2020-04-06 23:00:00,7.85,6.04
5,buildings,2020-04-07 00:00:00,8.81,7.23
5,buildings,2020-04-07 01:00:00,7.34,6.01
5,buildings,2020-04-07 02:00:00,5.87,6.98
5,buildings,2020-04-07 03:00:00,4.17,4.58
5,buildings,2020-04-07 04:00:00,3.35,4.99
5,buildings,2020-04-07 05:00:00,5.7,6.96
5,buildings,2020-04-07 06:00:00,3.97,6.19
5,buildings,2020-04-07 07:00:00,8.03,6.88
5,buildings,2020-04-07 08:00:00,7.83,6.12
5,buildings,2020-04-07 09:00:00,6.24,5.62
5,buildings,2020-04-07 10:00:00,3.6,6.44
5,buildings,2020-04-07 11:00:00,6.35,7.03
5,buildings,2020-04-07 12:00:00,5.57,6.97
5,buildings,2020-04-07 13:00:00,7.01,6.43
5,buildings,2020-04-07 14:00:00,5.98,6.28
5,buildings,2020-04-07 15:00:00,5.15,5.71
5,buildings,2020-04-07 16:00:00,4.59,5.02
5,buildings,2020-04-07 17:00:00,7.03,6.32
5,buildings,2020-04-07 18:00:00,7.17,5.17
5,buildings,2020-04-07 19:00:00,6.52,4.92
5,buildings,2020-04-07 20:00:00,1.79,3.26
5,buildings,2020-04-07 21:00:00,2.34,3.49
5,buildings,2020-04-07 22:00:00,4.56,4.33
5,buildings,2020-04-07 23:00:00,4.41,4.48
5,buildings,2020-04-08 00:00:00,7.01,6.46
5,buildings,2020-04-08 01:00:00,8.27,5.84
5,buildings,2020-04-08 02:00:00,6.89,5.89
5,buildings,2020-04-08 03:00:00,4.86,5.91
5,buildings,2020-04-08 04:00:00,7.95,7.17
5,buildings,2020-04-08 05:00:00,5.71,5.89
5,buildings,2020-04-08 06:00:00,4.46,4.99
5,buildings,2020-04-08 07:00:00,3.86,4.86
5,buildings,2020-04-08 08:00:00,4.83,6.59
5,buildings,2020-04-08 09:00:00,3.24,1.23
5,buildings,2020-04-08 10:00:00,3.12,1.32
5,buildings,2020-04-08 11:00:00,3.21,1.41
5,buildings,2020-04-08 12:00:00,3.23,1.79
5,buildings,2020-04-08 13:00:00,3.43,2.07
5,buildings,2020-04-08 14:00:00,3.62,2.85
5,buildings,2020-04-08 15:00:00,4.69,2.78
5,buildings,2020-04-08 16:00:00,4.06,3.27
5,buildings,2020-04-08 17:00:00,4.8,3.19
5,buildings,2020-04-08 18:00:00,7.31,4.92
5,buildings,2020-04-08 19:00:00,7.61,5.09
5,buildings,2020-04-08 20:00:00,6.55,4.84
5,buildings,2020-04-08 22:00:00,7.96,6.38
5,buildings,2020-04-08 23:00:00,5.15,5.27
5,buildings,2020-04-09 00:00:00,5.56,4.94
5,buildings,2020-04-09 01:00:00,6.03,4.39
5,buildings,2020-04-09 02:00:00,4.3,3.41
5,buildings,2020-04-09 03:00:00,5.42,4.75
5,buildings,2020-04-09 04:00:00,5.36,5.16
5,buildings,2020-04-09 05:00:00,5.4,5.67
5,buildings,2020-04-09 06:00:00,5.76,5.7
5,buildings,2020-04-09 08:00:00,8.4,5.34
5,buildings,2020-04-09 10:00:00,6.72,6.41
5,buildings,2020-04-09 11:00:00,7.05,5.54
5,buildings,2020-04-09 12:00:00,5.38,4.88
5,buildings,2020-04-09 13:00:00,6.13,4.69
5,buildings,2020-04-09 14:00:00,6.42,5.1
5,buildings,2020-04-09 15:00:00,5.17,2.98
5,buildings,2020-04-09 16:00:00,3.19,1.71
5,buildings,2020-04-09 17:00:00,3.92,2.16
5,buildings,2020-04-09 18:00:00,3.62,2.5
5,buildings,2020-04-09 19:00:00,5.03,3.47
5,buildings,2020-04-09 20:00:00,4.09,3.89
5,buildings,2020-04-09 21:00:00,5.31,5.52
5,buildings,2020-04-09 22:00:00,5.52,3.69
5,buildings,2020-04-09 23:00:00,6.39,4.85
5,buildings,2020-04-10 00:00:00,4.89,4.47
5,buildings,2020-04-10 01:00:00,4.34,3.78
5,buildings,2020-04-10 02:00:00,5.01,4.02
5,buildings,2020-04-10 03:00:00,4.68,3.92
5,buildings,2020-04-10 04:00:00,6.38,4.93
5,buildings,2020-04-10 05:00:00,5.76,5.59
5,buildings,2020-04-10 06:00:00,4.03,3.95
5,buildings,2020-04-10 07:00:00,4.07,3.99
5,buildings,2020-04-10 08:00:00,5.55,4.74
5,buildings,2020-04-10 09:00:00,6.2,5.92
5,buildings,2020-04-10 10:00:00,6.35,4.93
5,buildings,2020-04-10 11:00:00,6.16,4.78
5,buildings,2020-04-10 12:00:00,6.91,5.64
5,buildings,2020-04-10 13:00:00,8.87,5.16
5,buildings,2020-04-10 14:00:00,7.83,5.34
5,buildings,2020-04-10 15:00:00,8.02,5.49
5,buildings,2020-04-10 16:00:00,6.34,6.32
5,buildings,2020-04-10 17:00:00,3.91,5.5
5,buildings,2020-04-10 18:00:00,5.22,4.36
5,buildings,2020-04-10 19:00:00,5.95,3.94
5,buildings,2020-04-10 20:00:00,4.95,4.8
5,buildings,2020-04-10 21:00:00,6.38,5.18
5,buildings,2020-04-10 22:00:00,7.4,6.09
5,buildings,2020-04-10 23:00:00,7.4,4.78
6,buildings,2020-04-06 00:00:00,7.47,6.63
6,buildings,2020-04-06 01:00:00,7.75,5.6
6,buildings,2020-04-06 02:00:00,10.65,5.4
6,buildings,2020-04-06 03:00:00,7.1,6.6
6,buildings,2020-04-06 04:00:00,6.88,5.39
6,buildings,2020-04-06 05:00:00,6.37,3.66
6,buildings,2020-04-06 06:00:00,6.28,3.42
6,buildings,2020-04-06 07:00:00,7.01,4.93
6,buildings,2020-04-06 08:00:00,6.12,3.22
6,buildings,2020-04-06 09:00:00,5.83,3.08
6,buildings,2020-04-06 10:00:00,5.69,3.33
6,buildings,2020-04-06 11:00:00,5.75,3.15
6,buildings,2020-04-06 12:00:00,5.21,2.23
6,buildings,2020-04-06 13:00:00,5.44,2.38
6,buildings,2020-04-06 14:00:00,5.46,2.64
6,buildings,2020-04-06 15:00:00,4.25,3.26
6,buildings,2020-04-06 16:00:00,2.21,1.89
6,buildings,2020-04-06 17:00:00,3.77,3.24
6,buildings,2020-04-06 18:00:00,3.17,3.36
6,buildings,2020-04-06 19:00:00,4.63,4.58
6,buildings,2020-04-06 20:00:00,5.69,7.2
6,buildings,2020-04-06 21:00:00,6.21,5.84
6,buildings,2020-04-06 22:00:00,8.11,7.15
6,buildings,2020-04-06 23:00:00,5.31,7.1
6,buildings,2020-04-07 00:00:00,8.31,6.99
6,buildings,2020-04-07 01:00:00,7.79,6.29
6,buildings,2020-04-07 02:00:00,7.57,5.98
6,buildings,2020-04-07 03:00:00,7.03,6.95
6,buildings,2020-04-07 04:00:00,8.65,6.49
6,buildings,2020-04-07 05:00:00,5.92,7.38
6,buildings,2020-04-07 06:00:00,7.94,7.23
6,buildings,2020-04-07 07:00:00,6.77,7.77
6,buildings,2020-04-07 08:00:00,8.2,5.72
6,buildings,2020-04-07 09:00:00,8.25,6.76
6,buildings,2020-04-07 10:00:00,8.12,5.74
6,buildings,2020-04-07 11:00:00,5.63,5.75
6,buildings,2020-04-07 12:00:00,6.74,5.2
6,buildings,2020-04-07 13:00:00,6.2,5.88
6,buildings,2020-04-07 14:00:00,7.05,6.33
6,buildings,2020-04-07 15:00:00,6.71,5.77
6,buildings,2020-04-07 16:00:00,7.02,5.68
6,buildings,2020-04-07 17:00:00,6.62,5.91
6,buildings,2020-04-07 18:00:00,7.36,6.22
6,buildings,2020-04-07 19:00:00,7.66,5.86
6,buildings,2020-04-07 20:00:00,4.15,4.81
6,buildings,2020-04-07 21:00:00,8.41,5.78
6,buildings,2020-04-07 22:00:00,9.1,7.09
6,buildings,2020-04-07 23:00:00,6.73,5.46
6,buildings,2020-04-08 00:00:00,7.79,5.03
6,buildings,2020-04-08 01:00:00,7.8,5.65
6,buildings,2020-04-08 02:00:00,5.61,5.08
6,buildings,2020-04-08 03:00:00,6.07,5.36
6,buildings,2020-04-08 04:00:00,5.8,5.79
6,buildings,2020-04-08 05:00:00,6.93,7.1
6,buildings,2020-04-08 06:00:00,7.18,5.55
6,buildings,2020-04-08 07:00:00,6.25,5.91
6,buildings,2020-04-08 08:00:00,6.64,5.86
6,buildings,2020-04-08 09:00:00,2.45,1.17
6,buildings,2020-04-08 10:00:00,2.71,1.08
6,buildings,2020-04-08 11:00:00,2.63,1.38
6,buildings,2020-04-08 12:00:00,2.72,1.62
6,buildings,2020-04-08 13:00:00,3.03,2.06
6,buildings,2020-04-08 14:00:00,3.55,2.47
6,buildings,2020-04-08 15:00:00,4.24,2.78
6,buildings,2020-04-08 16:00:00,5.46,4.3
6,buildings,2020-04-08 17:00:00,4.93,3.69
6,buildings,2020-04-08 18:00:00,6.38,4.83
6,buildings,2020-04-08 19:00:00,6.38,4.66
6,buildings,2020-04-08 20:00:00,6.71,5.18
6,buildings,2020-04-08 21:00:00,6.53,5.74
6,buildings,2020-04-08 22:00:00,7.46,4.88
6,buildings,2020-04-08 23:00:00,6.44,5.43
6,buildings,2020-04-09 00:00:00,7.77,4.97
6,buildings,2020-04-09 01:00:00,5,4.78
6,buildings,2020-04-09 02:00:00,4.98,3.8
6,buildings,2020-04-09 03:00:00,6.55,5.53
6,buildings,2020-04-09 04:00:00,5.31,4.77
6,buildings,2020-04-09 05:00:00,6.97,5.54
6,buildings,2020-04-09 06:00:00,7.02,5.15
6,buildings,2020-04-09 07:00:00,5.46,6.24
6,buildings,2020-04-09 08:00:00,6.16,6.02
6,buildings,2020-04-09 09:00:00,5.1,4.62
6,buildings,2020-04-09 10:00:00,4.43,3.56
6,buildings,2020-04-09 11:00:00,4.14,4.75
6,buildings,2020-04-09 12:00:00,6.52,6.06
6,buildings,2020-04-09 13:00:00,7.4,5.19
6,buildings,2020-04-09 14:00:00,5.56,4.89
6,buildings,2020-04-09 15:00:00,3.37,2.11
6,buildings,2020-04-09 16:00:00,3.52,1.78
6,buildings,2020-04-09 17:00:00,3.85,1.86
6,buildings,2020-04-09 18:00:00,3.83,2.28
6,buildings,2020-04-09 19:00:00,5.67,3.64
6,buildings,2020-04-09 20:00:00,5.86,4.54
6,buildings,2020-04-09 21:00:00,6.48,3.92
6,buildings,2020-04-09 22:00:00,4.72,3.62
6,buildings,2020-04-09 23:00:00,5.05,3.64
6,buildings,2020-04-10 00:00:00,4.17,3.9
6,buildings,2020-04-10 01:00:00,3.68,3.9
6,buildings,2020-04-10 02:00:00,6.96,5.9
6,buildings,2020-04-10 03:00:00,6.11,3.38
6,buildings,2020-04-10 04:00:00,7.17,5.63
6,buildings,2020-04-10 05:00:00,4.05,3.7
6,buildings,2020-04-10 06:00:00,6.07,3.89
6,buildings,2020-04-10 07:00:00,7.81,4.82
6,buildings,2020-04-10 08:00:00,8.01,5.41
6,buildings,2020-04-10 09:00:00,5.87,4.98
6,buildings,2020-04-10 10:00:00,6.7,4.22
6,buildings,2020-04-10 11:00:00,5.43,4.72
6,buildings,2020-04-10 12:00:00,4.6,4.27
6,buildings,2020-04-10 13:00:00,5.08,4.05
6,buildings,2020-04-10 14:00:00,5.56,4.65
6,buildings,2020-04-10 15:00:00,5.66,4.14
6,buildings,2020-04-10 16:00:00,7.45,5.09
6,buildings,2020-04-10 17:00:00,5.7,4.93
6,buildings,2020-04-10 18:00:00,6.84,5.1
6,buildings,2020-04-10 19:00:00,7.29,5.5
6,buildings,2020-04-10 20:00:00,6.67,5.05
6,buildings,2020-04-10 21:00:00,6.28,4.7
6,buildings,2020-04-10 22:00:00,7.29,5.22
6,buildings,2020-04-10 23:00:00,6.13,5.35
6,buildings,2020-04-11 00:00:00,6.32,4.82
8,buildings,2020-04-06 12:00:00,6.78,5.45
8,buildings,2020-04-06 13:00:00,7.84,6.19
8,buildings,2020-04-06 14:00:00,3.55,4.84
8,buildings,2020-04-06 15:00:00,4.92,3.5
8,buildings,2020-04-06 16:00:00,3.59,2.01
8,buildings,2020-04-06 17:00:00,3.39,1.95
8,buildings,2020-04-06 18:00:00,3.59,2.44
8,buildings,2020-04-06 19:00:00,4.52,3.14
8,buildings,2020-04-06 20:00:00,5.7,4.45
8,buildings,2020-04-06 21:00:00,5.14,3.48
8,buildings,2020-04-06 22:00:00,5.8,4.34
8,buildings,2020-04-06 23:00:00,6.93,4.68
8,buildings,2020-04-07 00:00:00,6.7,5.24
8,buildings,2020-04-07 01:00:00,6.56,4.81
8,buildings,2020-04-07 02:00:00,6.51,5.06
8,buildings,2020-04-07 03:00:00,6.26,4.59
8,buildings,2020-04-07 04:00:00,7.24,4.82
8,buildings,2020-04-07 05:00:00,7.41,5.76
8,buildings,2020-04-07 06:00:00,8.13,4.95
8,buildings,2020-04-07 07:00:00,6.83,3.97
8,buildings,2020-04-07 08:00:00,4.6,3.78
8,buildings,2020-04-07 09:00:00,5.21,3.84
8,buildings,2020-04-07 10:00:00,5.01,3.57
8,buildings,2020-04-07 11:00:00,6.07,4.09
8,buildings,2020-04-07 12:00:00,6.31,3.72
8,buildings,2020-04-07 13:00:00,5.01,3.86
8,buildings,2020-04-07 14:00:00,4.82,3.85
8,buildings,2020-04-07 15:00:00,5.93,5.34
8,buildings,2020-04-07 16:00:00,4.58,4.62
8,buildings,2020-04-07 17:00:00,6.14,4.33
8,buildings,2020-04-07 18:00:00,7.35,4.79
8,buildings,2020-04-07 19:00:00,6.34,3.6
8,buildings,2020-04-07 20:00:00,6.35,4.34
8,buildings,2020-04-07 21:00:00,5.57,3.66
8,buildings,2020-04-07 22:00:00,6.35,4.7
8,buildings,2020-04-07 23:00:00,5.25,3.71
8,buildings,2020-04-08 00:00:00,5.66,5.75
8,buildings,2020-04-08 01:00:00,4.38,2.81
8,buildings,2020-04-08 02:00:00,4.02,3.45
8,buildings,2020-04-08 03:00:00,6.28,4.97
8,buildings,2020-04-08 04:00:00,6.23,4.53
8,buildings,2020-04-08 05:00:00,6.81,4.93
8,buildings,2020-04-08 06:00:00,5.95,4.29
8,buildings,2020-04-08 07:00:00,5.54,4.37
8,buildings,2020-04-08 08:00:00,5.24,3.87
8,buildings,2020-04-08 09:00:00,5.11,0.71
8,buildings,2020-04-08 10:00:00,5.48,0.66
8,buildings,2020-04-08 11:00:00,5.55,0.69
8,buildings,2020-04-08 12:00:00,6.43,0.6
8,buildings,2020-04-09 09:00:00,6.5,1.67
8,buildings,2020-04-09 10:00:00,6.47,2.9
8,buildings,2020-04-09 11:00:00,5.73,2.81
8,buildings,2020-04-09 12:00:00,5.01,2.56
8,buildings,2020-04-09 13:00:00,5.1,3.36
8,buildings,2020-04-09 14:00:00,5.42,3.15
8,buildings,2020-04-09 15:00:00,7.02,2.62
8,buildings,2020-04-09 16:00:00,7.03,1.46
8,buildings,2020-04-09 17:00:00,7.01,0.9
8,buildings,2020-04-10 02:00:00,7,1.78
8,buildings,2020-04-10 03:00:00,7.46,2.84
8,buildings,2020-04-10 04:00:00,6.79,2.86
8,buildings,2020-04-10 05:00:00,6.75,3.1
8,buildings,2020-04-10 06:00:00,6.3,3.05
8,buildings,2020-04-10 07:00:00,5.73,2.64
8,buildings,2020-04-10 08:00:00,5.74,2.75
8,buildings,2020-04-10 09:00:00,5.46,2.77
8,buildings,2020-04-10 10:00:00,5.7,2.71
8,buildings,2020-04-10 11:00:00,5.33,2.63
8,buildings,2020-04-10 12:00:00,6.08,2.66
8,buildings,2020-04-10 13:00:00,6.7,3.23
8,buildings,2020-04-10 14:00:00,6.21,3.02
8,buildings,2020-04-10 15:00:00,5.55,2.75
8,buildings,2020-04-10 16:00:00,5.13,2.38
8,buildings,2020-04-10 17:00:00,4.55,2.24
8,buildings,2020-04-10 18:00:00,4.68,2.3
8,buildings,2020-04-10 19:00:00,5.42,2.49
8,buildings,2020-04-10 20:00:00,5.74,2.7
8,buildings,2020-04-10 21:00:00,5.79,2.72
8,buildings,2020-04-10 22:00:00,5.41,2.65
8,buildings,2020-04-10 23:00:00,5.96,2.95
9,buildings,2020-04-06 01:00:00,6.96,5.98
9,buildings,2020-04-06 02:00:00,6.47,6.16
9,buildings,2020-04-06 03:00:00,7.1,5.21
9,buildings,2020-04-06 04:00:00,6.47,4.62
9,buildings,2020-04-06 05:00:00,7.15,4.9
9,buildings,2020-04-06 06:00:00,6.48,5.37
9,buildings,2020-04-06 07:00:00,6.72,3.33
9,buildings,2020-04-06 08:00:00,6.11,3.66
9,buildings,2020-04-06 09:00:00,5.25,3.73
9,buildings,2020-04-06 10:00:00,4.64,3.38
9,buildings,2020-04-06 11:00:00,4.83,3.44
9,buildings,2020-04-06 12:00:00,5.39,4.26
9,buildings,2020-04-06 13:00:00,5.16,3.3
9,buildings,2020-04-06 14:00:00,5.92,3.43
9,buildings,2020-04-06 15:00:00,3.74,2.24
9,buildings,2020-04-06 16:00:00,3.23,1.28
9,buildings,2020-04-06 17:00:00,3.71,1.56
9,buildings,2020-04-06 18:00:00,3.44,1.69
9,buildings,2020-04-06 19:00:00,3.85,2.29
9,buildings,2020-04-06 20:00:00,4.13,2.23
9,buildings,2020-04-06 21:00:00,6.13,3.45
9,buildings,2020-04-06 22:00:00,5.57,3.48
9,buildings,2020-04-06 23:00:00,5.88,3.47
9,buildings,2020-04-07 00:00:00,7.04,3.07
9,buildings,2020-04-07 01:00:00,6.99,5.43
9,buildings,2020-04-07 02:00:00,6.53,4.25
9,buildings,2020-04-07 03:00:00,5.41,4.02
9,buildings,2020-04-07 04:00:00,7.58,4.49
9,buildings,2020-04-07 05:00:00,7.91,3.8
9,buildings,2020-04-07 06:00:00,6.09,4.01
9,buildings,2020-04-07 07:00:00,6.42,4.43
9,buildings,2020-04-07 08:00:00,5.72,4.67
9,buildings,2020-04-07 09:00:00,5.8,4.42
9,buildings,2020-04-07 10:00:00,6.26,4.1
9,buildings,2020-04-07 11:00:00,5.47,3.48
9,buildings,2020-04-07 12:00:00,5.7,3.67
9,buildings,2020-04-07 13:00:00,5.77,3.25
9,buildings,2020-04-07 14:00:00,5.97,3.57
9,buildings,2020-04-07 15:00:00,6.35,3.55
9,buildings,2020-04-07 16:00:00,6.82,3.5
9,buildings,2020-04-07 17:00:00,6.45,4.04
9,buildings,2020-04-07 18:00:00,7.26,4.41
9,buildings,2020-04-07 19:00:00,7.77,4.27
9,buildings,2020-04-07 20:00:00,8.78,4.23
9,buildings,2020-04-07 21:00:00,6.14,4.03
9,buildings,2020-04-07 22:00:00,5.15,3.68
9,buildings,2020-04-07 23:00:00,4.63,3.52
9,buildings,2020-04-08 00:00:00,5.31,3.35
9,buildings,2020-04-08 01:00:00,4.59,3.28
9,buildings,2020-04-08 02:00:00,5.45,3.58
9,buildings,2020-04-08 03:00:00,5.53,3.55
9,buildings,2020-04-08 04:00:00,5.76,2.91
9,buildings,2020-04-08 05:00:00,4.86,3.68
9,buildings,2020-04-08 06:00:00,5.34,3.66
9,buildings,2020-04-08 07:00:00,6.78,3.63
9,buildings,2020-04-08 08:00:00,6.04,2.84
9,buildings,2020-04-08 09:00:00,6.09,0.89
9,buildings,2020-04-08 10:00:00,6.13,0.86
9,buildings,2020-04-08 11:00:00,6.15,0.94
9,buildings,2020-04-08 12:00:00,6.7,0.77
9,buildings,2020-04-08 23:00:00,7.54,1.3
9,buildings,2020-04-09 00:00:00,7.7,2.86
9,buildings,2020-04-09 01:00:00,6.45,3.37
9,buildings,2020-04-09 02:00:00,5.58,2.74
9,buildings,2020-04-09 03:00:00,5.12,2.81
9,buildings,2020-04-09 04:00:00,5.6,2.97
9,buildings,2020-04-09 05:00:00,5.64,2.65
9,buildings,2020-04-09 06:00:00,5.94,2.49
9,buildings,2020-04-09 07:00:00,6.82,4.04
9,buildings,2020-04-09 08:00:00,6.44,3
9,buildings,2020-04-09 09:00:00,6.42,2.64
9,buildings,2020-04-09 10:00:00,6.12,2.98
9,buildings,2020-04-09 11:00:00,6.2,3.12
9,buildings,2020-04-09 12:00:00,5.03,2.69
9,buildings,2020-04-09 13:00:00,4.9,2.5
9,buildings,2020-04-09 14:00:00,6.23,3.44
9,buildings,2020-04-09 15:00:00,6.1,2.59
9,buildings,2020-04-09 16:00:00,6.06,0.8
9,buildings,2020-04-09 17:00:00,6.18,0.96
9,buildings,2020-04-09 18:00:00,6.01,1.14
9,buildings,2020-04-09 19:00:00,6.03,1.28
9,buildings,2020-04-09 20:00:00,6.1,1.72
9,buildings,2020-04-09 21:00:00,6.26,1.96
9,buildings,2020-04-09 22:00:00,6.1,2.27
9,buildings,2020-04-09 23:00:00,6.09,2.57
9,buildings,2020-04-10 00:00:00,6.12,2.42
9,buildings,2020-04-10 01:00:00,6.08,2.59
9,buildings,2020-04-10 02:00:00,5.7,2.59
9,buildings,2020-04-10 03:00:00,6.09,2.62
9,buildings,2020-04-10 04:00:00,6.58,2.68
9,buildings,2020-04-10 05:00:00,5.33,2.5
9,buildings,2020-04-10 06:00:00,6.35,3.05
9,buildings,2020-04-10 07:00:00,6.58,2.65
9,buildings,2020-04-10 08:00:00,5.67,2.61
9,buildings,2020-04-10 09:00:00,5.81,2.51
9,buildings,2020-04-10 10:00:00,6.06,2.52
9,buildings,2020-04-10 11:00:00,6.02,3.1
9,buildings,2020-04-10 12:00:00,6.19,2.85
9,buildings,2020-04-10 13:00:00,5.99,2.5
9,buildings,2020-04-10 14:00:00,5.28,2.21
9,buildings,2020-04-10 15:00:00,5.69,2.59
9,buildings,2020-04-10 16:00:00,5.21,2.28
9,buildings,2020-04-10 17:00:00,4.96,2.28
9,buildings,2020-04-10 18:00:00,5.97,2.37
9,buildings,2020-04-10 19:00:00,6.15,2.6
9,buildings,2020-04-10 20:00:00,6.2,2.48
9,buildings,2020-04-10 21:00:00,5.02,2.07
9,buildings,2020-04-10 22:00:00,4.72,1.87
9,buildings,2020-04-10 23:00:00,5.02,2.06
10,buildings,2020-04-06 06:00:00,7.76,5.45
10,buildings,2020-04-06 07:00:00,6.78,4.85
10,buildings,2020-04-06 08:00:00,5.19,4.09
10,buildings,2020-04-06 09:00:00,3.36,3.81
10,buildings,2020-04-06 10:00:00,5.2,5.16
10,buildings,2020-04-06 11:00:00,5.98,4.04
10,buildings,2020-04-06 12:00:00,4.61,3.66
10,buildings,2020-04-06 13:00:00,4.82,3.41
10,buildings,2020-04-06 14:00:00,7.29,6.43
10,buildings,2020-04-06 15:00:00,4.99,3.45
10,buildings,2020-04-06 16:00:00,4.93,2.5
10,buildings,2020-04-06 17:00:00,4.36,1.63
10,buildings,2020-04-06 18:00:00,4.24,2.07
10,buildings,2020-04-06 19:00:00,4.12,2.33
10,buildings,2020-04-06 20:00:00,5.29,3.96
10,buildings,2020-04-06 21:00:00,7.52,4.96
