cat,loc,time,mcmc.1,mcmc.2,mcmc.3,mcmc.4,mcmc.5,mcmc.6,mcmc.7,mcmc.8,mcmc.9,mcmc.10,mcmc.11,mcmc.12,mcmc.13,mcmc.14,mcmc.15,mcmc.16,mcmc.17,mcmc.18,mcmc.19,mcmc.20,mcmc.21,mcmc.22,mcmc.23,mcmc.24,mcmc.25,mcmc.26,mcmc.27,mcmc.28,mcmc.29,mcmc.30,mcmc.31,mcmc.32,mcmc.33,mcmc.34,mcmc.35,mcmc.36,mcmc.37,mcmc.38,mcmc.39,mcmc.40,mcmc.41,mcmc.42,mcmc.43,mcmc.44,mcmc.45,mcmc.46,mcmc.47,mcmc.48,mcmc.49,mcmc.50,mcmc.51,mcmc.52,mcmc.53,mcmc.54,mcmc.55,mcmc.56,mcmc.57,mcmc.58,mcmc.59,mcmc.60,mcmc.61,mcmc.62,mcmc.63,mcmc.64,mcmc.65,mcmc.66,mcmc.67,mcmc.68,mcmc.69,mcmc.70,mcmc.71,mcmc.72,mcmc.73,mcmc.74,mcmc.75,mcmc.76,mcmc.77,mcmc.78,mcmc.79,mcmc.80,mcmc.81,mcmc.82,mcmc.83,mcmc.84,mcmc.85,mcmc.86,mcmc.87,mcmc.88,mcmc.89,mcmc.90,mcmc.91,mcmc.92,mcmc.93,mcmc.94,mcmc.95,mcmc.96,mcmc.97,mcmc.98,mcmc.99,mcmc.100,mcmc.101,mcmc.102,mcmc.103,mcmc.104,mcmc.105,mcmc.106,mcmc.107,mcmc.108,mcmc.109,mcmc.110,mcmc.111,mcmc.112,mcmc.113,mcmc.114,mcmc.115,mcmc.116,mcmc.117,mcmc.118,mcmc.119,mcmc.120,mcmc.121,mcmc.122,mcmc.123,mcmc.124,mcmc.125,mcmc.126,mcmc.127,mcmc.128,mcmc.129,mcmc.130,mcmc.131,mcmc.132,mcmc.133,mcmc.134,mcmc.135,mcmc.136,mcmc.137,mcmc.138,mcmc.139,mcmc.140,mcmc.141,mcmc.142,mcmc.143,mcmc.144,mcmc.145,mcmc.146,mcmc.147,mcmc.148,mcmc.149,mcmc.150,mcmc.151,mcmc.152,mcmc.153,mcmc.154,mcmc.155,mcmc.156,mcmc.157,mcmc.158,mcmc.159,mcmc.160,mcmc.161,mcmc.162,mcmc.163,mcmc.164,mcmc.165,mcmc.166,mcmc.167,mcmc.168,mcmc.169,mcmc.170,mcmc.171,mcmc.172,mcmc.173,mcmc.174,mcmc.175,mcmc.176,mcmc.177,mcmc.178,mcmc.179,mcmc.180,mcmc.181,mcmc.182,mcmc.183,mcmc.184,mcmc.185,mcmc.186,mcmc.187,mcmc.188,mcmc.189,mcmc.190,mcmc.191,mcmc.192,mcmc.193,mcmc.194,mcmc.195,mcmc.196,mcmc.197,mcmc.198,mcmc.199,mcmc.200,time_end
shake_intensity,5,2020-04-06 17:05:00,0.3399912,0.4019639,0.3784648,0.3853121,0.3888364,0.4116566,0.3653959,0.2934767,0.3558168,0.3435881,0.3571564,0.3678553,0.3735711,0.4017216,0.4445448,0.3809546,0.3851066,0.3679212,0.3100865,0.3902201,0.3299426,0.3913046,0.3702063,0.3572114,0.3505699,0.3499110,0.3171298,0.3466117,0.3843138,0.3567963,0.3087411,0.3384324,0.3558510,0.3292676,0.3436345,0.3645728,0.3846956,0.3545394,0.3327948,0.3352760,0.3346293,0.2948997,0.3190682,0.3086771,0.2982755,0.2870405,0.3276831,0.3435098,0.3227653,0.3084223,0.3247401,0.3513756,0.4400126,0.4186508,0.3957105,0.3436950,0.3124774,0.3240972,0.2912869,0.2876620,0.3241677,0.3222102,0.3217151,0.2793704,0.2860061,0.2957900,0.2878725,0.2958780,0.2821075,0.2789027,0.2772959,0.2968635,0.2788463,0.2847151,0.3431257,0.3224464,0.3090933,0.3329937,0.3477272,0.3219078,0.3148029,0.3395892,0.3890175,0.4185184,0.3562617,0.4053995,0.4086481,0.4253277,0.4663377,0.5362788,0.5130930,0.5028053,0.4894039,0.5021742,0.5329182,0.5191025,0.4702023,0.5223281,0.4875097,0.6047179,0.4925857,0.4554810,0.4527133,0.4463112,0.4599580,0.5268429,0.5015995,0.4720018,0.4899791,0.4593391,0.4365905,0.3500849,0.3470116,0.3018772,0.3155318,0.3218872,0.2930459,0.2559531,0.3282946,0.2930241,0.3294893,0.3181935,0.3079097,0.3403030,0.2972062,0.3076486,0.3114889,0.2851163,0.3057823,0.3034666,0.3769089,0.3731743,0.3723945,0.3334130,0.3525933,0.3482438,0.3425398,0.3469973,0.3584440,0.3536290,0.3571953,0.3107032,0.3595114,0.4059622,0.5183226,0.4146889,0.4740658,0.4644959,0.4624745,0.4709336,0.3513998,0.3516967,0.3809293,0.3598053,0.3603007,0.3593858,0.3223324,0.2797139,0.3107000,0.3127242,0.3269255,0.2947962,0.3125084,0.2930006,0.2704217,0.3013914,0.2631411,0.2260510,0.2308910,0.2950144,0.3081108,0.2810756,0.3092157,0.2925165,0.3410134,0.2771632,0.2487370,0.2528235,0.2663761,0.3299730,0.2739190,0.2277415,0.2734741,0.3308746,0.2775285,0.3631149,0.4187999,0.3094161,0.2461740,0.3389269,0.3415371,0.2891016,0.2834494,0.3315089,0.2687018,0.3432814,0.3989066,0.4413063,0.4030551,0.2969945,2020-04-06 17:05:00
shake_intensity,5,2020-04-06 20:45:00,0.4271685,0.3911810,0.3417549,0.3687942,0.3809946,0.3674071,0.3850803,0.4516467,0.4962858,0.4417273,0.3745708,0.4545291,0.3644710,0.3424560,0.3732286,0.3237816,0.3757335,0.4027735,0.3389699,0.3485423,0.3978984,0.3547587,0.3739588,0.4473526,0.3457755,0.3893844,0.4071240,0.4220004,0.3764787,0.4319706,0.3993992,0.3809176,0.3373062,0.3559597,0.3241279,0.3692515,0.3384815,0.3611590,0.3646232,0.3460474,0.3334876,0.3350818,0.2940135,0.3195432,0.2692979,0.3154263,0.3704314,0.2881833,0.3019466,0.4214090,0.3725181,0.3519296,0.3485579,0.3877106,0.4283449,0.3618900,0.4279726,0.5459324,0.5284582,0.3652122,0.4439076,0.2668330,0.2643652,0.3744674,0.3242513,0.2547511,0.3857107,0.4038837,0.3549444,0.4651248,0.4229924,0.4201053,0.4077244,0.3275433,0.2990948,0.4145702,0.3918111,0.4362212,0.4593901,0.5103508,0.5213536,0.4372562,0.5019413,0.4934073,0.6080409,0.5356931,0.3947803,0.5519828,0.5303712,0.6189450,0.5540449,0.4804264,0.3661582,0.4730242,0.3536747,0.2664403,0.2604817,0.2379823,0.2690291,0.3764572,0.4653847,0.4027921,0.5622035,0.5015943,0.4167547,0.4324518,0.3576065,0.2676609,0.3749631,0.3939572,0.3751018,0.4326493,0.3406048,0.6583550,0.4569594,0.4188227,0.5624246,0.5084581,0.3686848,0.3217811,0.4738692,0.4054150,0.3986796,0.4105555,0.5552242,0.4427834,0.4241682,0.3884438,0.3929278,0.3660553,0.2845365,0.3829216,0.3059469,0.3422405,0.4205180,0.3645647,0.4766163,0.4216014,0.3875747,0.3916185,0.4294448,0.4674043,0.3542291,0.3857864,0.4597293,0.4550771,0.5017438,0.6645098,0.5467204,0.6244771,0.4761735,0.4619234,0.4753531,0.4535017,0.4937240,0.3727248,0.4106977,0.3084253,0.3450570,0.2745282,0.2852636,0.3317609,0.4379268,0.3472211,0.4118815,0.4470818,0.3190194,0.3131333,0.4525967,0.5169528,0.4903259,0.5257564,0.4259917,0.5698283,0.6770554,0.6162295,0.4795375,0.4725666,0.5361436,0.8133178,0.5444007,0.5359806,0.4349908,0.4429366,0.6284923,0.5466446,0.4095329,0.4741255,0.4644538,0.5775617,0.3670168,0.4190713,0.6940919,0.6394553,0.4929547,0.4375857,0.3758892,0.4212616,0.3706410,0.4938573,2020-04-06 20:45:00
shake_intensity,5,2020-04-08 00:30:00,0.3829950,0.4722005,0.3978356,0.3410069,0.3767310,0.4220972,0.3530814,0.3399809,0.3110650,0.3669708,0.3731627,0.3339278,0.3682463,0.4249761,0.3934099,0.4140473,0.4816808,0.4564506,0.4428720,0.4765864,0.4024055,0.4553678,0.4391977,0.4514021,0.5204083,0.4803624,0.5019073,0.4829520,0.4428661,0.5069817,0.5203181,0.3792026,0.3866505,0.3386111,0.3436965,0.3754520,0.4340758,0.4428245,0.4538558,0.4390576,0.3855381,0.3435335,0.3057124,0.3714834,0.3675051,0.2987024,0.2757748,0.2972456,0.3020779,0.3861316,0.4452688,0.4001865,0.3612413,0.3772223,0.2707367,0.3226511,0.3646128,0.3003020,0.3576450,0.2678054,0.2981093,0.2865912,0.3007017,0.2864829,0.3262447,0.3639084,0.3196272,0.3033577,0.2940421,0.3243012,0.4074213,0.2941173,0.3485618,0.4225565,0.5035749,0.5277018,0.4757669,0.4207410,0.3323962,0.4044342,0.3466278,0.4200641,0.3582976,0.3462657,0.3214104,0.3634620,0.3646794,0.4218436,0.3606737,0.4172814,0.4160115,0.3342667,0.3436958,0.5092840,0.4709392,0.4951658,0.5839477,0.5145495,0.4210103,0.3725544,0.4057575,0.4348106,0.4067513,0.4146246,0.4081578,0.5006671,0.4472394,0.4168591,0.5405797,0.3712720,0.3235711,0.3524881,0.3694339,0.3763628,0.3393891,0.4097582,0.4307030,0.4128103,0.4103193,0.4200869,0.4259910,0.3979768,0.3780324,0.4286534,0.5359454,0.5277072,0.5915256,0.5306740,0.5090370,0.4308915,0.5016612,0.4102040,0.4014898,0.4114079,0.3740200,0.3746987,0.4712752,0.5131745,0.5565329,0.4096190,0.3588178,0.3759589,0.4021398,0.4054039,0.5062998,0.4273662,0.4178668,0.4671772,0.6192597,0.4840852,0.3680382,0.3719895,0.4050272,0.4088930,0.3678533,0.4501995,0.3441193,0.3844435,0.3809022,0.3329695,0.2587838,0.3400917,0.4825767,0.3513917,0.4921565,0.4486492,0.2789716,0.3055944,0.2688049,0.2985694,0.4240124,0.3256317,0.3254079,0.3114997,0.3132722,0.3454278,0.5583405,0.4501586,0.5262138,0.5242590,0.6301800,0.4390407,0.3275950,0.4248063,0.4765740,0.3398087,0.4154905,0.5766852,0.4006873,0.3017153,0.3528674,0.2340521,0.3446970,0.3288539,0.2447696,0.3180935,0.3764383,0.4524681,0.3984178,0.3685106,2020-04-08 00:30:00
shake_intensity,5,2020-04-06 17:10:00,0.3958811,0.4151241,0.4128731,0.4246960,0.4616675,0.4640138,0.5346245,0.5039665,0.5142275,0.4880207,0.4968951,0.4126298,0.4059328,0.4357850,0.3809533,0.4142096,0.3947025,0.4148194,0.3355361,0.2575410,0.2474300,0.2671596,0.2810613,0.2733506,0.2696637,0.2432040,0.2705376,0.2511828,0.2810740,0.2404011,0.2264549,0.2177829,0.2078130,0.2743936,0.2578802,0.2868991,0.3206415,0.3251068,0.3777144,0.3751582,0.3958912,0.4037965,0.3607769,0.3588859,0.3434628,0.3428702,0.3535339,0.3406072,0.3353696,0.4063213,0.2841049,0.2969495,0.3141895,0.2593696,0.2730355,0.3586750,0.3136838,0.3313085,0.3098700,0.3052054,0.3163366,0.2869669,0.2509193,0.2785855,0.2702115,0.2808925,0.2461546,0.2615999,0.3505874,0.3466660,0.3603224,0.3376162,0.3537135,0.3032073,0.2707073,0.3152168,0.2618800,0.2225494,0.2426212,0.2873832,0.2904353,0.3112737,0.2754544,0.2830945,0.2715735,0.2288735,0.2426758,0.2987107,0.2691771,0.2444089,0.2284255,0.2845592,0.3336601,0.2906748,0.2365011,0.2479183,0.2425774,0.2372690,0.2568018,0.2048380,0.2596672,0.2007646,0.2338470,0.3044424,0.3371750,0.2747493,0.3493365,0.3182430,0.3038469,0.3040211,0.2522278,0.3095533,0.2882260,0.3032660,0.3302361,0.3692660,0.3470232,0.3427190,0.3291376,0.2878335,0.2766997,0.2574020,0.3410076,0.3257462,0.2643730,0.2751614,0.2688636,0.2843573,0.3269497,0.3131542,0.3945070,0.3260023,0.3282259,0.4027895,0.3374606,0.3716184,0.3564485,0.3547305,0.3451149,0.3949197,0.3930489,0.3770727,0.4389498,0.4096552,0.4057050,0.4080732,0.3479923,0.3278680,0.3559317,0.3775198,0.3699160,0.3996692,0.4292062,0.3853894,0.3515437,0.3958241,0.3573673,0.3629880,0.4059367,0.4118090,0.2942259,0.2346057,0.3004907,0.2952440,0.3019639,0.4296080,0.3928322,0.4190819,0.4225163,0.4047130,0.3945607,0.3555433,0.3550245,0.3317391,0.3019378,0.3198134,0.4068689,0.4202472,0.4246347,0.5017531,0.4021896,0.3862884,0.3773179,0.4649580,0.4579307,0.4506006,0.3609634,0.2898935,0.3274877,0.2779662,0.3432271,0.3539480,0.3078197,0.2993118,0.2303878,0.3319432,0.3044085,0.2544519,0.1660513,0.1945439,2020-04-06 17:10:00
shake_intensity,5,2020-04-06 21:05:00,0.2943647,0.3196285,0.3546438,0.3531386,0.3539601,0.3335025,0.3546344,0.3685626,0.3683362,0.3505870,0.3346123,0.3216074,0.3706880,0.4083227,0.3826493,0.3755006,0.4656941,0.4059491,0.4091866,0.4066835,0.4516294,0.4690273,0.4893275,0.4893850,0.4943527,0.4896148,0.4589268,0.4796763,0.4377213,0.4376275,0.5163967,0.5186183,0.4706068,0.4542094,0.3996178,0.4449080,0.4746754,0.5028086,0.5304814,0.4970304,0.4782627,0.4542599,0.4721489,0.5424722,0.4952282,0.4514863,0.4558795,0.4875086,0.4210425,0.4378133,0.4234518,0.4752625,0.4304544,0.4794576,0.4667256,0.4252293,0.4050604,0.4402546,0.4160624,0.3304983,0.3883231,0.4239311,0.4529003,0.4499549,0.4679696,0.3985444,0.4049124,0.4009766,0.4112714,0.3705509,0.4450866,0.4729138,0.4348486,0.3632122,0.4243264,0.3466030,0.3874912,0.3815658,0.3291417,0.4355032,0.3784647,0.4663142,0.5619706,0.4379525,0.4247590,0.4466292,0.4329474,0.4389783,0.4319539,0.5094602,0.4068457,0.6219210,0.5484561,0.4471146,0.5270080,0.5112904,0.4599884,0.4233347,0.5844162,0.5203344,0.4786071,0.4715423,0.4477474,0.4220383,0.3732547,0.3731062,0.4021211,0.3993600,0.3561293,0.3612955,0.4047259,0.2542108,0.2979894,0.3246299,0.3506792,0.3104128,0.3465734,0.3420343,0.3317761,0.4043404,0.4158967,0.4417286,0.4183789,0.3921338,0.4097787,0.4131268,0.3920299,0.4114605,0.4814229,0.4460526,0.4445700,0.4998921,0.4319856,0.5660272,0.5669166,0.5247724,0.4866497,0.4099880,0.4671029,0.4154965,0.4149974,0.4261754,0.4099982,0.3139888,0.3293596,0.4079416,0.4132895,0.3926594,0.4327663,0.4686699,0.5153027,0.4354667,0.4193010,0.4593124,0.4264814,0.4354161,0.3914590,0.4378375,0.3950962,0.4581014,0.4337916,0.3722282,0.4558747,0.4120240,0.4425199,0.4357428,0.3927892,0.4888070,0.5581525,0.4887869,0.4536371,0.5529598,0.4947151,0.4263065,0.4765657,0.4434623,0.4685812,0.4275648,0.5170334,0.4929326,0.4532685,0.4786708,0.4177973,0.5931340,0.4747155,0.4081343,0.4132851,0.4344514,0.3663974,0.3362684,0.3433621,0.4163833,0.4380460,0.5152022,0.4361357,0.4178908,0.2117391,0.2369908,0.3217175,0.3346255,2020-04-06 21:05:00
shake_intensity,5,2020-04-08 13:55:00,0.8076065,0.6326994,0.6183749,0.5441362,0.6065046,0.6068506,0.5274341,0.6420811,0.6404223,0.7359254,0.7493934,0.7691841,0.7571523,0.6793848,0.7010211,0.6854012,0.6504279,0.6517314,0.7497598,0.8419555,0.7903629,0.6458274,0.7008141,0.5690705,0.7973855,0.7076398,0.7457462,0.8178790,0.7264409,0.5756119,0.6717548,0.7452958,0.8052860,0.7291018,0.7805066,0.7259782,0.8173482,0.8137012,0.8440238,0.7368856,0.8215941,0.7044684,0.7144912,0.6958280,0.7324655,0.6854192,0.7293699,0.7386837,0.7643934,0.6754789,0.7197545,0.6322723,0.6390465,0.7029489,0.6950747,0.6617676,0.7062357,0.7734828,0.7039447,0.6640656,0.7260741,0.6975820,0.6802315,0.6455855,0.6816588,0.5679742,0.7262550,0.5846653,0.5662325,0.6321861,0.6373719,0.6279002,0.8222294,0.7059818,0.7285936,0.6599789,0.7231427,0.7174665,0.7429981,0.7483312,0.7644565,0.7276203,0.7461233,0.7489647,0.7016013,0.5734365,0.5230077,0.6781986,0.5543834,0.6823238,0.6739391,0.6524279,0.7401877,0.7507708,0.8176400,0.7268630,0.7204742,0.7699097,0.6491568,0.7873712,0.7097344,0.6784670,0.6272271,0.6108679,0.6040800,0.5936514,0.5822982,0.5648798,0.5643575,0.6255377,0.6850227,0.6414564,0.7215072,0.6365025,0.5855737,0.4945911,0.6627293,0.5663179,0.6464680,0.6982592,0.6452073,0.5540090,0.4653738,0.5309107,0.6316719,0.4869367,0.4097433,0.4912681,0.5610549,0.5884684,0.6577058,0.6936011,0.5954174,0.4875659,0.6224623,0.6452706,0.7445428,0.5499603,0.6023769,0.6901907,0.6077201,0.6365873,0.7204496,0.6640903,0.6188356,0.6001243,0.4627051,0.4794670,0.5493232,0.5737519,0.5848182,0.5550970,0.5873334,0.7190243,0.7113185,0.7340416,0.8151896,0.6910810,0.7192958,0.7213745,0.6118765,0.5683820,0.5219532,0.6063297,0.5628441,0.6121799,0.5440152,0.6341261,0.5694329,0.6882418,0.6707262,0.6145594,0.7332730,0.6512236,0.5469323,0.6010956,0.5768536,0.5444984,0.5451422,0.6100761,0.6899643,0.8635394,0.7805654,0.9431130,0.7377244,0.5575711,0.8083039,0.7523071,0.8262076,0.9000421,0.7952016,0.7553459,0.7199128,0.7054493,0.7771534,0.7393243,0.6505726,0.6164209,0.6355039,0.5703896,2020-04-08 13:55:00
shake_intensity,5,2020-04-06 17:15:00,0.5097442,0.5234446,0.5208881,0.6155020,0.5377681,0.5478487,0.5382974,0.5339258,0.5764885,0.4595251,0.4332205,0.3895335,0.3819186,0.3832467,0.3788743,0.3742656,0.3781451,0.4074991,0.4300200,0.4271175,0.4597910,0.4895166,0.5720023,0.6554748,0.6234452,0.6255199,0.6093490,0.6192401,0.5541385,0.5011258,0.5130003,0.5314772,0.4733589,0.4352199,0.4361478,0.4403314,0.4015519,0.4130097,0.4818696,0.4637596,0.5092249,0.4799798,0.5623782,0.5999197,0.5676858,0.5304915,0.4722415,0.4728828,0.4297773,0.4358658,0.4350243,0.4631273,0.4294174,0.4525082,0.4024717,0.3833180,0.3919544,0.4068336,0.4057875,0.4278693,0.4684607,0.4447381,0.3994765,0.4197329,0.3886500,0.4275016,0.3652626,0.3490332,0.3363582,0.3264611,0.3007732,0.2899522,0.3171557,0.3296384,0.3251390,0.3629551,0.3648402,0.3928606,0.3868233,0.4228959,0.4417256,0.3937274,0.3526353,0.3671513,0.4287226,0.4737322,0.3991030,0.3915615,0.4345916,0.4148629,0.4281347,0.4188997,0.3871615,0.3828897,0.3277678,0.2907370,0.2842704,0.3012227,0.2824854,0.2698758,0.3067127,0.3218482,0.3734282,0.4243824,0.4190703,0.4356880,0.4341617,0.3563497,0.3550357,0.3494811,0.3573592,0.3754090,0.4023109,0.4569446,0.4431228,0.3686057,0.3668327,0.3723508,0.4058446,0.4059588,0.3959729,0.4213130,0.4066200,0.3644330,0.3931926,0.4226029,0.4314875,0.5215481,0.5111744,0.5324695,0.5601890,0.5679837,0.5682905,0.5179126,0.5016795,0.5496298,0.5102020,0.6008418,0.6587753,0.6433371,0.5423189,0.5686994,0.5737955,0.5294698,0.4978777,0.4499102,0.5191248,0.4833417,0.4802939,0.4627978,0.4970533,0.4231808,0.4530686,0.4692677,0.4435951,0.4981767,0.4347297,0.4157622,0.4916324,0.4621652,0.4364272,0.3998439,0.3805189,0.3735841,0.3655352,0.3420970,0.3497537,0.3622699,0.3582099,0.3441661,0.3509222,0.3326041,0.3217531,0.3384493,0.3368076,0.3816519,0.3840695,0.3542532,0.3509492,0.3873041,0.3942776,0.3974405,0.4026578,0.4770594,0.3855805,0.3832445,0.3920727,0.3791271,0.3783400,0.3862695,0.4619685,0.4085485,0.4436155,0.4269458,0.3585590,0.3641374,0.3663097,0.3734323,0.3812727,0.3409314,2020-04-06 17:15:00
shake_intensity,5,2020-04-09 15:30:00,0.4258002,0.4185273,0.4266204,0.4492040,0.4293766,0.4602301,0.4088038,0.4401862,0.4476521,0.4495312,0.4820092,0.4947518,0.4609475,0.4089420,0.4182851,0.4490784,0.4259713,0.4271950,0.4058368,0.4110120,0.3679986,0.3272198,0.3100681,0.3154112,0.3318736,0.3362140,0.3275182,0.3240294,0.3244266,0.3024040,0.3022804,0.2838001,0.3246541,0.3512868,0.3236585,0.3051979,0.3227721,0.2881858,0.3023733,0.2922396,0.2953495,0.2915519,0.2748629,0.2918940,0.2832824,0.2568763,0.2577237,0.2421717,0.2533007,0.2672205,0.2913177,0.2865777,0.3439215,0.3693518,0.3889816,0.3582812,0.3779717,0.3883511,0.4026236,0.3991619,0.3984134,0.3525414,0.3584225,0.3449895,0.3446115,0.3301741,0.3579600,0.4068925,0.3516496,0.3050160,0.3277541,0.3255608,0.3310679,0.3415642,0.3529731,0.4020868,0.3497829,0.3707133,0.3623870,0.3382730,0.3542031,0.3811201,0.3642747,0.3493289,0.3629078,0.3478163,0.3862785,0.3931698,0.3727473,0.3880914,0.4162911,0.4004730,0.4455097,0.4160047,0.4095523,0.4105037,0.4060030,0.4265679,0.4104399,0.3861142,0.3804307,0.4023944,0.4113863,0.4539017,0.5246675,0.4335534,0.4536408,0.3867546,0.4105214,0.4036077,0.4109767,0.3574792,0.4067694,0.3849688,0.4007499,0.3514544,0.3467864,0.3092414,0.3173003,0.3580950,0.4005518,0.3637178,0.4055618,0.4480815,0.4015137,0.4012059,0.4014924,0.4145965,0.4681309,0.4601359,0.4191905,0.4172264,0.3966067,0.4523110,0.4216793,0.4626459,0.4228154,0.4326106,0.4226426,0.4342315,0.4554620,0.4618737,0.4554273,0.4774884,0.4591777,0.4091919,0.4363015,0.4709772,0.4142886,0.5040271,0.4416585,0.4826614,0.4577790,0.4278553,0.3724777,0.4334711,0.3617819,0.4324334,0.4331658,0.4635309,0.4536522,0.4708192,0.3777550,0.3636392,0.3847775,0.3508110,0.3866762,0.3526767,0.3625179,0.3823485,0.4123524,0.3788432,0.3820294,0.3691628,0.3597123,0.3839956,0.3642620,0.3388593,0.3297576,0.3140755,0.3010546,0.2857687,0.2516983,0.2453761,0.2681930,0.2916014,0.3230948,0.3277976,0.3438888,0.3654694,0.3183782,0.3562462,0.3976866,0.4090469,0.3976074,0.3511764,0.3417033,0.3553243,0.3335871,0.2945757,2020-04-09 15:30:00
shake_intensity,5,2020-04-06 21:20:00,0.4028955,0.4548192,0.4483246,0.4754533,0.4537386,0.5316790,0.4834994,0.4407175,0.4461348,0.3840470,0.3913436,0.3697118,0.3881142,0.4130197,0.3684003,0.3782763,0.3830238,0.4368940,0.4013337,0.4482135,0.3649442,0.3645081,0.3738168,0.3798676,0.3720710,0.3949386,0.3789836,0.3934235,0.4036448,0.3646607,0.3856378,0.4407902,0.4937784,0.4432694,0.4639911,0.4573190,0.3898723,0.4551975,0.4408444,0.4304749,0.4290493,0.4266538,0.4337251,0.3669196,0.3410054,0.3198720,0.3292996,0.3386757,0.3857549,0.4200255,0.3807443,0.4475562,0.4358182,0.4074401,0.4094726,0.3993286,0.4043894,0.4106707,0.4284678,0.3712037,0.3284661,0.3466684,0.3594625,0.3366498,0.3265843,0.3440749,0.3974028,0.3765055,0.4316353,0.4033533,0.3697789,0.3225965,0.3926847,0.3822317,0.3998643,0.4390753,0.4618963,0.4594669,0.5165613,0.4819269,0.5657835,0.5079452,0.4642473,0.4726809,0.4777666,0.4866263,0.4454887,0.4272453,0.3959305,0.4635277,0.4219804,0.4472352,0.4769443,0.4109989,0.4832588,0.4500647,0.5355371,0.5313867,0.5198246,0.5112248,0.5255479,0.5029916,0.4784449,0.5330380,0.5331192,0.5050718,0.4935448,0.4969332,0.4585141,0.4559983,0.4931848,0.4779622,0.4334544,0.4363520,0.4094846,0.4384395,0.4638044,0.4637889,0.3956913,0.3846255,0.4064413,0.3723386,0.3871661,0.3987605,0.4309129,0.3966910,0.3889796,0.3851956,0.4005552,0.3803096,0.3895737,0.3692663,0.4158383,0.4203671,0.3930495,0.4395276,0.4473548,0.4848586,0.4822027,0.4607903,0.4670922,0.4355276,0.3868806,0.3842335,0.3823834,0.4210715,0.4308172,0.4315835,0.4107120,0.4454416,0.4790055,0.4794882,0.4260776,0.4145880,0.3928480,0.3466081,0.3358317,0.3282474,0.3174425,0.3371736,0.3576694,0.3400455,0.3493361,0.3519115,0.3523249,0.3740212,0.3783396,0.3503918,0.3715891,0.3931629,0.3983483,0.4151328,0.3899198,0.3846798,0.3455821,0.3228677,0.3379948,0.3046765,0.3576415,0.3474477,0.3418123,0.3443758,0.3325203,0.3145305,0.3834309,0.4131556,0.3864508,0.4020487,0.4488923,0.4047829,0.4353706,0.3983963,0.3861681,0.3495693,0.3541726,0.3436350,0.3598916,0.3519591,0.3792441,0.3919293,2020-04-06 21:20:00
shake_intensity,5,2020-04-06 17:20:00,0.3512846,0.3719277,0.3530873,0.3399398,0.3542731,0.3014051,0.4084692,0.3852681,0.4153898,0.4823534,0.4505160,0.4271496,0.4510242,0.4846661,0.4473022,0.4526112,0.4349468,0.5242070,0.4345468,0.3535141,0.3600312,0.3744875,0.3196942,0.3222975,0.3135051,0.3123737,0.3487098,0.3106329,0.2994619,0.2947382,0.3925922,0.3467350,0.3340805,0.3317281,0.3371600,0.3644363,0.4125188,0.3938432,0.4096119,0.4242985,0.3764625,0.3555065,0.4175823,0.3832826,0.3861700,0.3718614,0.3843798,0.4324746,0.4145011,0.4082462,0.4000162,0.3527999,0.3453666,0.3714565,0.4213121,0.4218880,0.4563959,0.5385893,0.4729975,0.4913577,0.4635162,0.4547444,0.4913648,0.4863013,0.4878816,0.4071147,0.3917681,0.4205672,0.4503739,0.4477069,0.4264808,0.4146058,0.3442846,0.3965991,0.4018718,0.3866921,0.4191316,0.4174342,0.4304193,0.4409423,0.4273457,0.4122149,0.4297736,0.3937353,0.3999136,0.4001789,0.4064821,0.4145298,0.3859809,0.4425052,0.4090333,0.4287679,0.3260493,0.3017950,0.3181587,0.3192654,0.3121736,0.3618408,0.3414747,0.3316276,0.3420759,0.3372172,0.3427772,0.3302173,0.3761886,0.3319415,0.3040169,0.2851466,0.2891250,0.2907312,0.3130830,0.3012433,0.3205761,0.3523265,0.3712790,0.3469256,0.3705207,0.3261868,0.3048871,0.2834198,0.2708914,0.2960063,0.2901833,0.3110744,0.3352978,0.3178158,0.2895316,0.2901417,0.3108879,0.3345030,0.3268320,0.3257069,0.3122038,0.3350888,0.2975119,0.2935135,0.3428841,0.3267211,0.3294866,0.3687586,0.3697639,0.4010613,0.3569602,0.4008336,0.4914966,0.4329886,0.3353805,0.3245665,0.3179685,0.3421219,0.3135310,0.3561233,0.3237176,0.3404088,0.2986007,0.3271558,0.4204565,0.3602205,0.4549853,0.5038975,0.5140363,0.4370100,0.4607988,0.4159099,0.5328927,0.5013950,0.4598838,0.4622814,0.3826610,0.3782982,0.3882717,0.4579415,0.4321816,0.4715565,0.4954826,0.3979110,0.4078276,0.4051769,0.3919181,0.4193389,0.3996308,0.4694906,0.4554404,0.3560620,0.3591935,0.3096912,0.3789213,0.4513392,0.5177722,0.4155972,0.4023446,0.4846438,0.3809028,0.3223579,0.4437828,0.5092340,0.3450764,0.3284701,0.3932051,0.3479281,2020-04-06 17:20:00
